,0
568,51.541866
569,51.64011
570,50.02752
571,57.131977
572,50.756504
573,51.870274
574,48.94769
575,53.463024
576,55.205166
577,51.248714
578,54.53393
579,52.860428
580,50.522167
581,54.632168
582,49.38782
583,44.224575
584,50.086163
585,52.425583
586,47.050995
587,51.799725
588,51.328354
589,55.146572
590,55.802967
591,45.063618
592,57.290447
593,52.457302
594,47.92393
595,57.234478
596,53.516582
597,55.930187
598,53.37531
599,44.576935
600,56.697666
601,56.08997
602,50.97887
603,52.131023
604,54.57301
605,54.297398
606,52.0994
607,51.52969
608,53.19214
609,54.267555
610,53.732826
611,53.807735
612,57.810535
613,48.88596
614,49.80531
615,49.781837
616,52.68343
617,54.8148
618,57.731197
619,51.85105
620,54.12461
621,54.452637
622,51.03211
623,52.16653
624,48.298428
625,59.096695
626,54.988262
627,52.24188
628,49.858135
629,48.379253
630,55.677372
631,48.703243
632,50.352306
633,53.242435
634,50.28818
635,56.147816
636,48.769817
637,47.280945
638,55.778816
639,58.226906
640,56.78157
641,54.308537
642,54.46812
643,54.723743
644,58.864174
645,54.764683
646,56.148914
647,52.516758
648,56.1948
649,51.55974
650,57.584652
651,51.60972
652,53.032726
653,55.67439
654,53.183247
655,56.409954
656,55.898403
657,56.579082
658,51.06053
659,56.409657
660,54.713745
661,54.450462
662,48.351868
663,55.264423
664,49.697025
665,54.919422
666,53.641926
667,55.46497
668,48.858814
669,54.923492
670,54.248337
671,51.37473
672,55.907784
673,55.163876
674,55.107155
675,59.50044
676,52.489613
677,51.246307
678,45.535027
679,52.026657
680,56.498558
681,53.42608
682,51.040943
683,45.95795
684,52.44669
685,58.83228
686,53.718235
687,45.620857
688,50.428738
689,57.423977
690,54.279827
691,52.760376
692,55.630604
693,56.152424
694,56.215824
695,55.06735
696,58.29391
697,54.648357
698,52.49219
699,54.395878
700,53.66486
701,51.39587
702,47.344196
703,54.91589
704,48.352726
705,49.223927
706,50.174664
707,47.191174
708,56.74018
709,54.05374
710,50.979134
711,55.70221
712,46.17543
713,51.85269
714,54.884815
715,49.716618
716,47.150124
717,51.225124
718,54.193058
719,54.999218
720,56.82779
721,47.757572
722,50.693356
723,56.783558
724,47.610607
725,52.28805
726,53.47284
727,53.822353
728,58.25243
729,57.397785
730,48.383644
731,50.63393
732,46.44134
733,55.526585
734,52.108562
735,54.001534
736,56.023827
737,50.469906
738,45.201954
739,54.400574
740,56.268436
741,52.19676
742,56.764748
743,54.043217
744,55.95295
745,54.571995
746,56.045116
747,52.759274
748,45.609856
749,47.02991
750,52.7619
751,52.300068
752,49.913406
753,47.67014
754,55.454895
755,53.33296
756,51.371395
757,53.60315
758,50.42001
759,51.235386
760,55.096478
761,50.39963
762,55.243
763,54.72787
764,45.76277
765,58.136425
766,44.830975
767,50.261654
768,46.84385
769,56.78967
770,52.32881
771,52.49207
772,44.698647
773,47.74928
774,54.64363
775,51.224846
776,52.74896
777,52.713444
778,49.745895
779,49.49988
780,54.6445
781,56.452038
782,51.91106
783,54.13386
784,54.716076
785,51.63991
786,52.929813
787,46.367645
788,51.20337
789,57.71249
790,48.598797
791,53.776165
792,51.264156
793,55.414005
794,54.115643
795,47.936115
796,47.553543
797,54.99193
798,57.004314
799,55.12978
800,58.50278
801,51.977905
802,54.597748
803,49.38086
804,48.63583
805,53.238743
806,55.209545
807,48.35533
808,54.59906
809,52.8439
810,51.902992
811,46.225105
812,53.63544
813,52.1088
814,56.327866
815,52.455124
816,48.938206
817,54.463844
818,49.15372
819,56.064934
820,52.08738
821,53.471813
822,53.348965
823,51.248096
824,58.41688
825,50.924747
826,56.771763
827,57.44475
828,54.089413
829,52.773663
830,55.926956
831,54.62603
832,55.054466
833,56.0478
834,53.453205
835,51.390614
836,48.37002
837,53.287113
838,52.444027
839,52.898598
840,51.991142
841,52.185253
842,49.68366
843,52.254868
844,58.413837
845,55.849773
846,53.113087
847,52.098377
848,52.285892
849,52.135895
850,53.213703
851,58.318188
852,56.769104
853,57.72542
854,55.27937
855,55.328865
856,50.54687
857,54.977505
858,50.443295
859,54.61059
860,53.024303
861,54.294388
862,55.470604
863,53.783092
864,51.805237
865,55.794437
866,53.642536
867,55.724277
868,48.75134
869,50.97496
870,56.71992
871,55.94455
872,57.957245
873,47.78472
874,51.799713
875,52.998142
876,55.66869
877,54.782322
878,49.97185
879,55.926617
880,52.16807
881,50.222664
882,50.827946
883,55.983616
884,57.746895
885,57.46031
886,46.993946
887,51.447613
888,58.518505
889,57.322704
890,53.40595
891,54.13809
892,53.89594
893,54.358074
894,55.61891
895,53.032543
896,49.50621
897,55.36404
898,54.18205
899,51.964367
900,54.17206
901,55.73302
902,54.574932
903,53.219067
904,50.18612
905,54.24943
906,54.306824
907,46.115788
908,54.805744
909,57.26629
910,53.18397
911,50.656887
912,49.89492
913,50.82605
914,54.57974
915,49.399746
916,56.423355
917,52.1533
918,52.102905
919,52.220314
920,56.709663
921,53.284546
922,50.194305
923,55.25728
924,47.87826
925,53.866108
926,52.115578
927,51.739025
928,55.901016
929,51.881527
930,57.10906
931,58.142605
932,54.220158
933,45.947376
934,57.643078
935,52.54678
936,50.30193
937,55.902042
938,56.524403
939,56.056442
940,53.28432
941,52.47842
942,46.093754
943,53.533424
944,57.110012
945,53.042587
946,54.193253
947,52.044006
948,50.306538
949,49.802616
950,55.666718
951,55.028393
952,57.861073
953,57.384357
954,53.33272
955,54.560474
956,52.100483
957,53.754723
958,53.72844
959,56.80582
960,54.64011
961,55.040646
962,52.485897
963,57.28158
964,54.793255
965,54.879917
966,56.147995
967,52.38432
968,49.612423
969,51.47066
970,55.899315
971,54.634926
972,55.24013
973,54.37613
974,50.06246
975,50.254803
976,47.735687
977,57.02593
978,46.897964
979,54.985157
980,51.82992
981,58.93849
982,49.47447
983,53.140118
984,47.17727
985,50.093975
986,52.661156
987,53.07249
988,55.68032
989,52.992985
990,48.648045
991,53.427853
992,53.882225
993,52.634464
994,55.01862
995,50.845684
996,53.664883
997,58.16315
998,54.85638
999,51.561287
1000,55.22011
1001,55.75967
1002,49.74631
1003,53.99361
1004,51.337437
1005,48.814045
1006,51.753895
1007,53.567066
1008,51.0311
1009,56.762333
1010,53.014164
1011,51.015663
1012,56.557274
1013,49.587555
1014,54.40317
1015,52.73657
1016,50.51903
1017,50.856297
1018,47.87822
1019,50.87581
1020,54.18407
1021,56.406822
1022,60.03549
1023,55.39869
1024,54.89821
1025,51.626392
1026,52.884754
1027,58.802837
1028,48.2388
1029,48.54647
1030,51.093468
1031,57.3902
1032,57.75394
1033,52.229137
1034,48.69401
1035,51.106472
1036,55.98241
1037,55.69047
1038,52.860363
1039,45.93966
1040,54.390064
1041,51.22765
1042,55.08083
1043,45.31367
1044,51.570724
1045,51.055958
1046,52.504025
1047,55.56857
1048,53.826073
1049,51.623745
1050,56.703583
1051,54.352257
1052,48.066967
1053,54.72299
1054,53.814342
1055,53.943325
1056,50.977932
1057,55.061005
1058,53.4381
1059,53.37388
1060,54.404045
1061,48.551655
1062,47.007626
1063,47.638783
1064,56.81721
1065,57.238796
1066,58.046757
1067,49.354313
1068,56.051052
1069,51.335274
1070,55.896774
1071,49.07958
1072,53.60984
1073,57.125664
1074,52.70203
1075,57.346523
1076,53.73165
1077,55.88376
1078,53.396862
1079,52.1298
1080,52.62916
1081,56.194828
1082,49.0697
1083,56.734535
1084,52.436043
1085,55.062252
1086,50.479267
1087,56.473392
1088,57.05898
1089,48.54276
1090,51.772453
1091,46.686768
1092,54.425026
1093,52.179905
1094,55.102337
1095,55.92004
1096,57.05345
1097,55.59348
1098,54.648674
1099,51.929207
1100,55.63576
1101,49.72257
1102,56.044636
1103,56.258984
1104,55.834816
1105,48.545593
1106,52.795734
1107,52.095966
1108,56.94439
1109,55.0469
1110,56.335865
1111,50.972588
1112,48.221577
1113,52.06181
1114,52.18971
1115,50.3342
1116,56.00576
1117,53.30675
1118,50.801357
1119,48.704277
1120,53.351173
1121,52.911877
1122,53.77696
1123,45.99867
1124,52.30955
1125,49.28585
1126,48.153034
1127,53.79417
1128,48.361805
1129,53.19318
1130,56.25381
1131,57.346058
1132,51.964916
1133,55.25629
1134,54.24783
1135,53.638355
1136,49.18777
1137,48.846375
1138,50.782692
1139,50.4933
1140,56.465878
1141,56.722935
1142,49.708664
1143,46.637287
1144,54.325436
1145,54.423424
1146,55.029568
1147,51.698055
1148,49.723793
1149,49.658566
1150,55.587154
1151,52.969265
1152,56.135635
1153,52.37663
1154,53.3252
1155,56.997097
1156,48.708397
1157,49.62727
1158,51.54281
1159,53.364613
1160,51.559536
1161,56.607975
1162,54.3917
1163,45.969486
1164,50.753506
1165,50.323956
1166,50.275356
1167,54.522884
1168,53.468334
1169,46.397366
1170,54.572353
1171,50.25762
1172,51.42553
1173,51.853485
1174,54.08175
1175,53.995453
1176,52.08877
1177,49.440144
1178,49.881634
1179,54.28277
1180,54.736217
1181,51.302216
1182,55.834362
1183,48.728382
1184,48.40891
1185,50.78924
1186,53.62587
1187,56.067192
1188,47.706703
1189,49.85084
1190,59.495094
1191,50.758938
1192,57.002712
1193,52.923183
1194,54.06896
1195,58.014214
1196,48.411983
1197,52.82806
1198,48.97724
1199,54.31113
1200,49.221413
1201,52.02278
1202,55.490334
1203,51.659286
1204,52.663315
1205,46.62776
1206,50.27287
1207,56.357334
1208,49.083454
1209,53.81398
1210,55.63471
1211,45.8439
1212,54.79245
1213,58.259003
1214,60.119663
1215,56.764355
1216,50.56953
1217,47.424065
1218,54.27622
1219,53.25306
1220,52.259766
1221,53.513927
1222,54.789185
1223,50.36987
1224,49.52409
1225,57.457863
1226,50.665123
1227,47.772785
1228,51.8642
1229,55.852367
1230,51.41001
1231,48.74411
1232,53.616558
1233,56.10565
1234,50.516453
1235,49.78893
1236,56.42809
1237,53.133747
1238,52.25571
1239,48.434677
1240,49.726498
1241,53.76441
1242,53.29668
1243,58.323307
1244,48.960968
1245,55.198673
1246,54.36358
1247,53.31945
1248,50.8453
1249,53.429836
1250,48.103725
1251,54.440273
1252,51.01228
1253,55.90951
1254,55.99513
1255,49.20769
1256,52.246418
1257,56.87622
1258,55.382202
1259,53.69405
1260,51.01388
1261,48.977005
1262,54.946453
1263,49.799454
1264,49.03933
1265,50.499554
1266,48.50336
1267,56.16984
1268,56.417316
1269,52.477238
1270,55.51112
1271,51.781105
1272,57.258537
1273,46.28107
1274,46.924397
1275,50.13637
1276,55.01917
1277,50.96903
1278,52.894684
1279,55.24091
1280,50.71003
1281,49.59452
1282,52.688213
1283,55.672108
1284,46.200565
1285,50.90239
1286,45.591293
1287,55.215733
1288,52.258976
1289,49.269085
1290,50.772175
1291,47.57593
1292,52.808094
1293,55.19918
1294,56.00738
1295,50.03821
1296,50.193058
1297,51.24579
1298,46.39124
1299,49.81986
1300,49.7121
1301,53.835606
1302,51.162334
1303,53.660603
1304,46.794167
1305,53.924526
1306,54.038563
1307,49.49746
1308,52.610054
1309,56.02027
1310,49.0781
1311,56.700275
1312,48.087082
1313,53.386383
1314,48.003853
1315,59.337257
1316,44.857433
1317,50.72294
1318,46.86355
1319,49.407482
1320,45.065945
1321,51.748634
1322,50.394176
1323,47.06341
1324,55.416927
1325,56.23592
1326,54.406677
1327,57.70135
1328,54.53444
1329,50.437336
1330,53.155212
1331,51.37339
1332,55.83028
1333,53.47162
1334,54.869625
1335,56.246426
1336,54.621136
1337,55.77063
1338,50.64247
1339,53.91073
1340,54.196873
1341,44.804214
1342,52.432484
1343,54.594883
1344,51.9259
1345,56.863827
1346,55.940624
1347,48.852833
1348,50.980076
1349,50.777596
1350,55.726612
1351,52.52637
1352,55.575573
1353,54.404003
1354,57.189365
1355,55.692635
1356,55.610752
1357,55.74742
1358,53.806065
1359,51.08769
1360,56.63203
1361,49.099773
1362,53.903667
1363,53.50933
1364,53.410904
1365,55.290905
1366,51.527683
1367,53.606846
1368,53.52922
1369,55.554756
1370,53.240383
1371,47.493397
1372,50.19309
1373,49.703083
1374,55.14084
1375,54.197517
1376,52.135857
1377,50.788025
1378,58.90176
1379,51.300823
1380,53.49168
1381,51.218025
1382,46.77801
1383,53.202297
1384,54.006123
1385,55.46862
1386,51.46817
1387,52.041622
1388,49.958805
1389,53.28632
1390,51.642887
1391,48.382885
1392,46.70245
1393,56.170643
1394,57.07142
1395,56.47578
1396,50.573452
1397,54.049038
1398,53.26391
1399,48.325512
1400,48.8756
1401,51.34689
1402,55.71939
1403,55.018837
1404,47.489353
1405,50.545338
1406,56.8225
1407,54.373646
1408,57.584423
1409,53.595196
1410,51.91194
1411,56.44627
1412,58.625237
1413,57.884182
1414,55.696175
1415,51.082687
1416,48.566673
1417,53.705517
1418,48.055386
1419,52.08032
1420,53.42385
1421,56.65051
1422,47.500053
1423,57.42974
1424,56.539505
1425,57.912098
1426,47.525333
1427,53.628704
1428,49.636326
1429,59.00335
1430,51.61598
1431,51.212536
1432,53.64919
1433,52.68562
1434,51.48366
1435,52.540398
1436,56.218468
1437,52.415333
1438,50.54229
1439,53.113174
1440,57.586445
1441,51.800137
1442,50.997135
1443,57.236702
1444,50.722294
1445,50.81306
1446,59.14873
1447,49.671818
1448,49.97184
1449,42.455173
1450,49.993732
1451,57.618614
1452,53.26816
1453,55.52045
1454,55.11794
1455,50.591198
1456,52.477566
1457,55.671978
1458,54.269833
1459,52.215202
1460,50.2876
1461,52.870842
1462,57.82223
1463,57.839725
1464,55.00201
1465,55.52918
1466,56.6527
1467,53.454277
1468,53.233707
1469,56.022865
1470,49.661884
1471,55.355694
1472,50.541767
1473,57.570957
1474,56.740307
1475,58.4206
1476,50.572365
1477,51.70569
1478,49.567318
1479,53.835308
1480,55.485905
1481,57.63841
1482,47.79855
1483,57.01306
1484,53.098225
1485,53.446583
1486,48.14135
1487,56.651054
1488,55.62707
1489,55.22696
1490,55.27875
1491,54.04882
1492,58.518288
1493,57.591667
1494,52.09587
1495,45.623707
1496,53.538116
1497,53.17235
1498,60.3556
1499,55.389317
1500,55.519764
1501,52.230045
1502,55.58881
1503,54.14838
1504,47.94576
1505,56.8112
1506,55.404755
1507,46.04601
1508,51.44374
1509,50.556892
1510,50.83067
1511,53.06509
1512,57.143013
1513,46.474995
1514,53.630573
1515,55.4545
1516,52.463398
1517,59.54057
1518,54.37189
1519,47.62746
1520,48.882664
1521,50.96504
1522,49.952084
1523,57.6584
1524,49.51279
1525,50.14754
1526,45.298607
1527,55.10838
1528,52.416668
1529,51.754948
1530,52.298992
1531,53.593067
1532,52.493916
1533,50.908882
1534,53.33372
1535,57.792732
1536,55.158398
1537,58.206017
1538,54.687073
1539,50.69401
1540,57.197216
1541,58.05198
1542,55.61848
1543,57.71973
1544,54.2083
1545,54.19965
1546,47.792027
1547,46.7833
1548,58.24024
1549,58.794933
1550,49.080067
1551,48.86449
1552,45.634563
1553,52.576317
1554,52.057076
1555,47.311863
1556,55.92326
1557,47.143578
1558,45.737858
1559,43.929264
1560,55.88517
1561,50.075512
1562,47.78754
1563,56.2543
1564,49.69617
1565,49.990543
1566,54.184162
1567,57.9817
1568,52.458153
1569,53.90644
1570,48.038143
1571,51.685165
1572,54.098484
1573,57.158657
1574,48.74237
1575,55.85578
1576,52.253742
1577,55.491547
1578,53.95515
1579,48.511745
1580,54.52015
1581,55.05713
1582,53.835835
1583,49.07487
1584,50.32203
1585,51.699783
1586,47.2599
1587,54.605778
1588,50.183315
1589,58.23624
1590,49.449512
1591,52.37841
1592,48.951298
1593,55.644432
1594,52.133244
1595,51.14372
1596,56.08057
1597,54.745003
1598,50.09299
1599,56.578354
1600,54.752018
1601,57.782642
1602,50.947285
1603,52.910038
1604,52.925198
1605,55.249924
1606,54.897396
1607,54.936718
1608,52.436974
1609,51.05327
1610,54.01755
1611,52.643208
1612,48.4381
1613,53.011555
1614,52.97777
1615,52.03245
1616,55.806812
1617,54.548355
1618,54.20315
1619,51.86358
1620,51.763874
1621,54.353985
1622,48.80286
1623,53.47495
1624,52.941093
1625,53.247787
1626,47.75931
1627,52.6254
1628,50.30838
1629,56.842045
1630,51.813156
1631,58.611637
1632,55.38895
1633,52.67722
1634,57.03893
1635,47.90595
1636,50.690727
1637,51.25069
1638,50.3699
1639,49.86507
1640,52.930122
1641,56.93464
1642,56.69086
1643,53.039486
1644,55.45463
1645,47.73183
1646,53.730675
1647,48.501118
1648,50.330692
1649,53.800797
1650,51.311512
1651,54.7196
1652,55.65235
1653,55.018673
1654,54.092106
1655,50.13487
1656,57.480953
1657,55.492725
1658,54.16704
1659,55.961773
1660,55.54642
1661,53.737843
1662,55.510246
1663,50.238857
1664,54.856625
1665,55.50839
1666,53.164722
1667,54.68172
1668,50.880733
1669,48.54201
1670,55.08012
1671,57.345135
1672,57.520325
1673,46.987846
1674,52.339787
1675,56.743393
1676,56.33018
1677,51.082726
1678,54.479214
1679,48.471638
1680,51.242367
1681,55.02387
1682,52.132313
1683,56.06889
1684,50.46913
1685,48.59699
1686,56.044525
1687,53.01058
1688,54.19617
1689,46.045696
1690,49.85631
1691,55.39482
1692,53.477283
1693,56.765644
1694,51.726067
1695,49.33347
1696,52.762432
1697,54.06117
1698,50.56638
1699,52.15382
1700,52.76064
1701,51.25162
1702,49.877193
1703,55.28758
1704,56.89539
1705,50.12109
1706,47.448524
1707,56.648914
1708,48.43565
1709,50.42365
1710,54.848476
1711,58.226227
1712,49.12449
1713,52.28461
1714,53.34897
1715,55.588432
1716,58.632534
1717,52.476482
1718,56.848812
1719,56.661846
1720,54.286495
1721,52.314842
1722,47.91406
1723,55.603687
1724,50.12075
1725,53.117344
1726,49.71715
1727,57.380695
1728,55.719814
1729,49.559265
1730,55.408108
1731,51.90307
1732,49.63537
1733,50.015106
1734,50.269054
1735,54.87511
1736,55.87566
1737,53.617565
1738,50.4661
1739,53.997818
1740,49.559788
1741,49.20967
1742,49.65997
1743,54.77005
1744,53.90134
1745,54.356815
1746,54.472095
1747,54.93172
1748,45.11761
1749,57.273834
1750,52.49606
1751,53.233524
1752,54.47066
1753,55.523926
1754,51.883446
1755,49.795635
1756,49.748215
1757,49.650894
1758,59.143337
1759,55.18196
1760,55.296673
1761,49.20191
1762,52.690678
1763,53.59853
1764,51.72893
1765,51.12659
1766,54.667946
1767,55.89802
1768,48.620724
1769,55.47011
1770,54.581036
1771,58.66856
1772,55.91617
1773,50.000004
1774,59.65884
1775,54.49492
1776,54.492508
1777,54.920074
1778,49.93169
1779,48.990513
1780,46.612915
1781,53.11096
1782,51.920914
1783,55.987637
1784,54.171734
1785,50.45324
1786,51.185677
1787,50.511536
1788,53.916275
1789,52.25656
1790,53.211887
1791,49.04845
1792,55.554703
1793,57.51292
1794,48.23574
1795,56.202007
1796,57.71259
1797,51.44888
1798,53.059517
1799,43.820522
1800,50.47913
1801,48.171688
1802,52.778183
1803,53.158077
1804,50.638416
1805,50.9605
1806,50.836605
1807,54.245365
1808,49.34274
1809,50.757465
1810,49.939045
1811,56.67549
1812,49.901066
1813,52.420444
1814,47.030304
1815,46.451824
1816,52.671276
1817,50.98914
1818,54.296795
1819,49.20815
1820,57.637688
1821,52.247135
1822,56.349873
1823,54.218952
1824,49.315617
1825,52.12639
1826,56.097507
1827,53.914684
1828,56.39423
1829,58.020702
1830,53.06013
1831,55.36613
1832,53.866932
1833,49.687675
1834,51.638702
1835,54.316498
1836,57.04829
1837,56.13937
1838,57.008602
1839,50.247932
1840,59.21458
1841,54.327923
1842,50.632755
1843,56.53093
1844,52.30836
1845,52.85691
1846,50.1206
1847,53.828068
1848,54.730625
1849,53.65717
1850,55.416645
1851,50.91187
1852,47.6547
1853,55.786068
1854,53.1647
1855,51.14738
1856,50.471577
1857,48.907787
1858,55.89682
1859,50.28542
1860,57.91743
1861,52.746357
1862,51.910614
1863,53.292057
1864,51.449116
1865,51.274075
1866,53.33291
1867,52.919777
1868,52.537415
1869,52.592533
1870,52.59614
1871,49.652843
1872,47.61456
1873,56.743656
