,0
397,1307001381495.9438
398,-147737257820.8032
399,483203147857.1291
400,1485972738040.908
401,-936697524164.0406
402,1176858355329.7493
403,870365413083.122
404,208682914438.3903
405,1749476129654.6018
406,1425297241781.3147
407,613362918904.6605
408,-1324603080915.8352
409,1809768204367.8704
410,1812552256972.2412
411,1303418100567.933
412,50451559033.81009
413,977059119174.7817
414,112605153172.1248
415,1677188411576.5388
416,882458299923.6857
417,-737274015256.3969
418,100422283597.18456
419,549909548121.8632
420,382741839005.9499
421,2146848672476.406
422,390914075816.37
423,597960873570.6471
424,910635255625.1581
425,1723990906648.8445
426,1560256860201.891
427,897387155901.4415
428,62911019234.59598
429,345288833673.5065
430,774566389474.5258
431,2278197705979.177
432,397502991169.7946
433,1896760892936.6619
434,597310755869.1398
435,826450798378.2124
436,40276613089.95017
437,1512117447826.6497
438,1580669721558.7808
439,947670133467.916
440,1861995713380.6008
441,1447263502052.7341
442,819328957444.171
443,2035994517220.423
444,1461652226328.8425
445,1409438579253.2727
446,-110897605381.55196
447,1531424784662.1223
448,652687248260.5646
449,1301484089577.5544
450,984839492893.8217
451,121158557340.91692
452,1726261037667.1853
453,1902889560406.8035
454,1254353585049.3179
455,262956922053.27335
456,1390309953934.372
457,-157152495049.25266
458,-1591256099526.6694
459,418760573001.35565
460,2268398278757.4365
461,228567633713.13718
462,54226265280.67728
463,2212203910345.9775
464,964240786024.3512
465,894581741015.0177
466,872087316798.0626
467,729034315296.2538
468,434101980866.03784
469,1802879266247.1184
470,475440588566.326
471,2146173349400.24
472,130553151125.98491
473,1612124376261.803
474,329042353026.5903
475,2521436065386.4146
476,1581865727998.1619
477,832912407750.6075
478,1590471282544.0203
479,1445300027806.7144
480,1193369293898.587
481,520898843529.7751
482,633960844733.683
483,2298165492366.252
484,2047895403681.908
485,654877091474.9198
486,2170159242741.9207
487,1456302857161.0305
488,1128181779555.3293
489,2592959021612.197
490,1093049428253.9506
491,1850473935054.467
492,398969131671.5444
493,-507986427164.0869
494,909783012471.0294
495,928744300974.0382
496,1144109377908.0398
497,1426188296347.6921
498,1970016494363.64
499,2310010688184.7705
500,1484881852289.908
501,994406051259.3326
502,707100938668.5983
503,-550431942356.993
504,1231746182874.2505
505,1388072066981.4807
506,1219609560031.4998
507,1369019016741.776
508,1226004826656.2256
509,997873952279.7247
510,2193100616281.988
511,1242415450611.4558
512,22875035446.62211
513,-871879187065.2754
514,86853481459.63823
515,410498912154.20624
516,-612244601109.3651
517,372021021710.20966
518,2824152793091.019
519,-68808556411.1548
520,-502254202758.897
521,2345745731544.665
522,1605133814543.3962
523,768791772491.7079
524,2059793974011.0906
525,1604181588762.2693
526,1188703533081.0254
527,934098068131.4298
528,2909673986618.8223
529,-1317970670130.4937
530,-954892976196.027
531,-909574882740.9395
532,1357019301344.3845
533,817514444666.6362
534,495064983433.9924
535,229989081380.90182
536,468170423469.0604
537,1428845094017.6467
538,-643298373869.4651
539,-511381027832.9268
540,958656579382.7935
541,1724723524111.4417
542,251783233737.70065
543,-1788008262179.5706
544,1982720225803.9192
545,1296250393071.5762
546,1109056078425.532
547,986362986015.3975
548,-1782318743464.3274
549,32761006887.462807
550,1260565036080.0115
551,837516798887.0221
552,-937592476741.5597
553,-824102274326.1248
554,-1865021449238.7097
555,-2094030610105.5615
556,87804334807.92168
557,-1325185242064.6243
558,396445679504.27826
559,40323477529.560036
560,26838613637.166298
561,1289276005314.6724
562,-652630850352.0116
563,-1227237591625.0671
564,1034714634447.2217
565,-1465446351116.5232
566,1182697071884.8667
567,871559981362.4958
568,-41239377633.03281
569,892178644003.9718
570,-425764812488.79016
571,530081327266.2597
572,1212163830062.262
573,323830869735.7339
574,-1536882689381.762
575,-1530523763311.6116
576,1419371832722.7058
577,-179846803962.06152
578,257560569104.6625
579,344461652899.79596
580,349582810487.2303
581,1678142045372.5542
582,363964102256.8546
583,-76021952555.2408
584,331237671487.5798
585,934568589010.7426
586,542895446170.7629
587,1991322661307.1497
588,-561151028810.6354
589,-541445311238.466
590,-1781267904051.0798
591,2740207211876.371
592,1224680572408.3367
593,456470959819.6985
594,1444649910104.1592
595,500272818266.9471
596,633806286358.2809
597,936332956576.7172
598,744321715475.8209
599,110694617531.40703
600,-919785003331.182
601,2053676723950.9832
602,-812704948850.0933
603,3000697485628.186
604,466599041324.26996
605,278620623322.2663
606,2070499660170.111
607,-1854388769467.3657
608,-1220935505509.4631
609,-1176401149118.9724
610,2335861188042.946
611,1980336025647.9587
612,1134135230944.1824
613,132957197534.27141
614,1103519589312.3396
615,2108049313475.4187
616,-128820253557.88411
617,1045700569944.0984
618,-1412517667594.5427
619,-1293235181255.5725
620,213891042031.2502
621,1320402403808.3635
622,-881406545726.041
623,1093584493230.7343
624,169029865777.34177
625,391132753168.9539
626,1822526128766.1882
627,1729787393238.2605
628,1327972905608.6028
629,-144486767962.3486
630,1176356280021.6113
631,1716503786484.884
632,1537524788837.77
633,221580063105.84744
634,-1779982161562.9307
635,2037712020348.4783
636,751518415137.3993
637,2282146508131.4805
638,-1161721096597.0364
639,1289318003480.247
640,1197013701692.5496
641,1862568353153.6294
642,348907467541.5273
643,2075326957618.7107
644,1269348149675.602
645,-907797104713.542
646,1158934063772.1292
647,126977683752.2285
648,744509920048.1656
649,-617864727065.8986
650,1411777146690.3376
651,506055887987.74084
652,2569306707004.354
653,1375997761683.0623
654,1175765706875.9182
655,-1676059486255.0027
656,-794817157025.407
657,1523434477523.358
658,-1697606527641.3115
659,-572536503921.564
660,454212022892.07635
661,2158219929236.8962
662,-1534641389459.91
663,228520769275.43723
664,-718327766758.734
665,1369019016741.71
666,188141165430.41238
667,988661063582.8173
668,1580730504073.946
669,-1599191466221.134
670,1483887721782.047
671,686898044419.8705
672,2053580885587.4846
673,1198929049670.602
674,-1819744618703.1433
675,654790079321.0323
676,603661486609.9486
677,97072733863.74211
678,2512261421918.434
679,-51129953536.45095
680,843168112101.2018
681,671744577151.0272
682,723452396598.7898
683,274477540599.3984
684,257607433540.73697
685,232909428921.37906
686,261436110554.0424
687,-1537692468682.8435
688,972579704526.7982
689,225007417592.1384
690,-925565035877.5946
691,-57687592088.25583
692,1851438055127.327
693,720957970857.1669
694,1120144657073.817
695,-91171422320.54549
696,629162600677.8807
697,-50890103676.92502
698,-1321024200574.282
699,1839057290448.4822
700,2113006269853.4294
701,162673650039.58194
702,-205650439383.62915
703,1339302564238.9062
704,703043433248.9713
705,545383186354.24774
706,-522265165441.14087
707,-1330054568979.374
708,1741113975818.151
709,600035741829.9358
710,1489471291785.8884
711,-401105690637.0176
712,-1123555325075.01
713,2113215506220.5618
714,-892272690991.3683
715,1110296076287.3655
716,130553151124.70244
717,-1314804161731.0066
718,-1489342916169.631
719,1338107130237.0059
720,1120951367981.3816
721,825502131849.0199
722,11414818791.769753
723,194260901355.50723
724,1788039527277.7756
725,977059119175.9531
726,1984975127073.0652
727,1635960699996.8018
728,1331462479528.372
729,94302002591.05034
730,1291763745495.9126
731,505004144447.3017
732,-1510366346431.8635
733,404193071466.13715
734,-687208938155.2726
735,1322198252367.071
736,468444167294.2265
737,564770356932.0092
738,1893939533587.5208
739,1609386477733.5645
740,-727577268954.7911
741,1526726357748.6238
742,492081252155.43646
743,582447652788.4982
744,1776620928863.2993
745,1845873754071.8083
746,322446287428.98016
747,580500751870.2589
748,1858644663572.614
749,-922513490970.5969
750,729888292959.9977
751,1982338742997.0828
752,1075757039371.7789
753,2544609469099.707
754,400324350521.39594
755,1361847030598.6797
756,-1283060235313.5208
757,1439682367188.9255
758,1015933546795.4083
759,1999215586010.7092
760,-616100359499.5895
761,-25142158902.435265
762,1725965822551.6262
763,435198686846.6528
764,-493847903030.38855
765,1555157899705.0415
766,2126428586607.382
767,1430940107773.1929
768,-846787481252.0468
769,1520902069713.8762
770,1486503379648.16
771,-303881965069.3611
772,1804859123929.9724
773,2054202692156.4583
774,1602500952582.0625
775,-20268260868.309776
776,2139483269105.9944
777,-1628187123965.5151
778,339884495870.06683
779,1721764836474.5415
780,1382593827280.258
781,761328081845.8475
782,-1590827752283.3145
783,-1063454655408.2834
784,167975895318.23465
785,-131224299966.88081
786,858424378902.4022
787,-512431867248.191
788,-366953421239.69366
789,-1066767993959.5612
790,-1254039099705.4236
791,-811900735367.8993
792,434009219257.6681
793,52455643962.79581
794,1536526232363.906
795,1073319622265.1672
796,1874564594400.6765
797,1304660971447.3284
798,1554634187197.8645
799,2140449674150.0618
800,463294929391.7271
801,1248998520361.358
802,2218233517867.212
803,2272547736042.7314
804,283070838546.59296
805,-1438896407013.8303
806,-1630001636742.7405
807,405191813837.62103
808,-23894005649.84939
809,1017428722126.4385
810,2090612931160.773
811,875862234322.6102
812,2156734986013.967
813,1648708473924.0347
814,764918778967.6454
815,-923276871519.4141
816,244567378110.91397
817,190937466695.0696
818,1210673206321.8904
819,1097446283228.357
820,2124103113903.9543
821,415066086553.6047
822,2211342930370.1196
823,-15684501422.643518
824,916405158484.9291
825,1174001339310.8127
826,262626174238.08926
827,353218380140.7571
828,303239538227.6452
829,1653200567885.911
830,1385718105761.8298
831,-753856707910.3073
832,1297361068722.4202
833,952339899562.484
834,-576505304465.9792
835,742456632051.6466
836,259552343331.39737
837,280922389028.31146
838,1013984577793.9307
839,1314168101332.1104
840,428757224665.6476
841,733526754905.5192
842,-769763878256.9023
843,2356592166924.626
844,1106576054165.5369
845,916421541922.9518
846,688798080900.9496
847,1586659269548.7878
848,-1012299566073.3817
849,634444931792.6647
850,191335062228.19815
851,948955029223.6317
852,293394887564.1251
853,1547000099630.4854
854,1477546929917.8845
855,2159984296802.0027
856,-191653278157.20752
857,1891140364820.6453
858,959032274124.2482
859,-1633261417115.3328
860,359472333681.3896
861,-687255802591.8015
862,1467021260690.3577
863,904435363976.4296
864,-1550496068340.427
865,1512402602024.0212
866,1372793722990.905
867,1340682233955.8777
868,3022620480328.827
869,1863715064634.6672
870,1253116171887.8303
871,1519659771274.6023
872,500272818267.6878
873,1504495039879.2556
874,-1015911900392.3123
875,1721615164646.3577
876,-459598447604.7023
877,1921910273320.1829
878,429326668648.6001
879,-534934537123.90576
880,202804655639.45938
881,-731500699430.5029
882,-1477834394134.636
883,742744117628.1781
884,409639239457.3436
885,180448393853.4836
886,480395461615.00165
887,884798588033.4374
888,1469153141390.0176
889,765856697974.0541
890,589715947896.8048
891,852519474084.1608
892,1935425758038.7698
893,2152917815914.339
894,1248072653475.164
895,634048881474.1498
896,2093949216385.8752
897,1071407247189.6681
898,485710772781.93146
899,1430599460690.55
900,-828582728486.2314
901,-1210718668198.2434
902,724570305174.6781
903,2562663776968.6113
904,-957380716380.5405
905,-1020743598425.1802
906,1469965795056.2317
907,2200595344656.175
908,348081992804.72723
909,1037244687231.3629
910,2048888329.751135
911,331658518927.7387
912,-950816819779.6301
913,1181144958389.9583
914,298460394084.7199
915,-1144437677849.0596
916,399657278934.7388
917,2077573289001.0247
918,1873347639365.177
919,1085507534019.3384
920,1778193871110.1252
921,2085778487869.3484
922,-1145671737003.552
923,1519184566586.9285
924,2044886102407.987
925,726400047700.5665
926,1713159281932.1123
927,2161994635484.957
928,30758289537.56681
929,661186696083.234
930,1183725096360.886
931,478371449824.5185
932,1105477198082.6274
933,2031655905347.7292
934,38497554379.69302
935,914610309918.3976
936,168406818145.07632
937,169795490970.5759
938,1528779160287.3274
939,1288712200588.9436
940,1691467149855.99
941,2277852208244.359
942,-914932356108.5232
943,1278100596324.8386
944,1260041323574.255
945,1152395613917.5862
946,2697543361486.2666
947,890330677249.4957
948,1326012712138.6458
949,1901408912185.0896
950,1268058700977.1597
951,1481107146041.098
952,1077336241203.0767
953,808153548456.9601
954,54535454933.074005
955,279305543571.79205
956,-17015978690.121058
957,203137981068.7233
958,-239953694876.5941
959,465539361073.7015
960,2171354676745.4236
961,1392314171360.0696
962,287709527596.82275
963,1806763523898.5789
964,1417179498960.0676
965,1028460597627.204
966,751016959007.0221
967,1172279435597.1252
968,901565630793.6227
969,1524915125746.6174
970,762219136413.3969
971,2365054136565.694
972,324016560699.6525
973,206676470095.96506
974,1452245351741.698
975,297552418442.38153
976,959520329960.8024
977,81504324671.98271
978,-1397419852720.3455
979,883572239722.7299
980,380584406328.171
981,53074291011.38987
982,862152431991.5604
983,-610575255360.2981
984,-1465973686551.992
985,1215026411898.528
986,1721764836477.3638
987,1629971997389.6755
988,1288458583602.7568
989,1942021823636.0579
990,1251628682368.2878
991,2014007868231.5725
992,648293996348.5966
993,2268773029794.9966
994,1139105557093.8975
995,648052936235.5691
996,1455672520327.1516
997,628966774771.2963
998,1285225929309.9497
999,1108574172574.7107
1000,1494241528999.8645
1001,905327341195.3168
1002,-1609698177492.094
1003,-57648541205.434296
1004,194878110160.04922
1005,1124884888640.7512
1006,693447245579.8053
1007,856294180332.9811
1008,1020577670414.349
1009,1216318418569.49
1010,250760959272.02017
1011,-1936877646605.6433
1012,478151051796.4748
1013,1608008563464.4846
1014,914323555190.8678
1015,1233405277684.6707
1016,1058757021340.5573
1017,438343279591.10297
1018,950242206564.9401
1019,1524252798518.5085
1020,1372658731195.8523
1021,-1706844989429.7761
1022,1520550825844.1863
1023,162104279492.74405
1024,1237913526670.7375
1025,525273144329.3646
1026,-1665835955201.8545
1027,173601919583.48166
1028,675630179518.8702
1029,1820757482552.215
1030,241462325787.84097
1031,487851167103.956
1032,663387969537.5305
1033,-1173069836963.6785
1034,-811381510037.1333
1035,-1669723493627.402
1036,1535569320178.698
1037,901795325290.1775
1038,1982968513054.7517
1039,367542982597.9174
1040,-801680485090.0342
1041,1600126381537.6414
1042,1349524374619.4216
1043,1816589068576.5544
1044,1715976755704.1492
1045,233722375399.12247
1046,2127001226379.7485
1047,645707172820.5592
1048,1578840824417.868
1049,1047515082720.7792
1050,498692547499.527
1051,518077484181.8476
1052,1013746288034.3448
1053,276375027452.6335
1054,640021154969.8724
1055,-1248016255563.657
1056,-473014389798.315
1057,1461413876544.863
1058,972989197809.1959
1059,-1876107073087.8213
1060,-983094767188.0593
1061,1058892013134.8008
1062,149137115343.46658
1063,-644794471850.6407
1064,865230534041.6383
1065,48439978984.447174
1066,956216465597.4735
1067,2504090693401.254
1068,557176556081.7897
1069,2200838900722.0923
1070,1300458299000.336
1071,178056723569.5037
1072,2047842942335.8262
1073,-1650612193973.8826
1074,1191090685630.523
1075,145236979720.74222
1076,-766648820010.6946
1077,1028027397945.0897
1078,1477331198425.4438
1079,2000600587250.5334
1080,1952575426055.5134
1081,273135574204.24625
1082,1213262044332.0105
1083,354982747705.25903
1084,1052160955744.0387
1085,705142150828.2496
1086,2032353542690.3792
1087,977953967742.5004
1088,1326735873480.2512
1089,1856290702351.3674
1090,-1351139047206.3252
1091,1844272322732.4177
1092,441888767139.9433
1093,1206617393622.6526
1094,-1469808293518.5466
1095,971580962153.8956
1096,2190419543765.5496
1097,772409312101.6102
1098,224309348441.7338
1099,-1091256427304.8519
1100,789706432170.4391
1101,41515205321.2991
1102,1534260628173.719
1103,611649038705.9702
1104,370607898017.486
1105,656745733877.2848
1106,762763797512.4835
1107,2004941751580.549
1108,1265190477189.763
1109,-1614376486429.714
1110,1443734899114.6497
1111,1988934808594.302
1112,1835623454599.2483
1113,632849168826.4618
1114,1315898600308.1624
1115,852769882752.747
1116,906616504073.5018
1117,-540622275650.1441
1118,1162619709270.5642
1119,158898943787.44827
1120,347103346452.4711
1121,1100514908839.641
1122,231191925791.0646
1123,1719862358073.0217
1124,197988743163.20755
1125,646810637794.6082
1126,823203743292.7152
1127,205959340418.44205
1128,-1003108971769.1964
1129,1715602004665.9102
1130,726595873607.6713
1131,1415974299523.8203
1132,2381197542613.1616
1133,859738324665.0524
1134,-1696888720840.0093
1135,2213982969058.041
1136,2356216140168.1104
1137,2316121976337.2085
1138,2274894264756.458
1139,974556687844.6185
1140,275483972886.0385
1141,657706888219.2037
1142,967827550349.3268
1143,2435241855730.88
1144,1149862974050.9827
1145,-1519445023374.7957
1146,329786463558.65106
1147,-1346156358831.2976
1148,2004466539896.4294
1149,1464006185073.547
1150,1308414505189.3408
1151,244901728123.48636
1152,2194864983849.2917
1153,-1607632657790.1057
1154,-900290991366.255
1155,1443688034676.7654
1156,2295051171219.632
1157,2550148542914.727
1158,1268954441946.8792
1159,-1865831228541.0425
1160,97308856725.627
1161,1347802012060.5881
1162,388430466595.3555
1163,1775176272579.2922
1164,1047610104536.7999
1165,-1710656772583.9702
1166,2018566262428.1743
1167,1955831262746.0564
1168,594835695803.2202
1169,909932185216.3005
1170,1814454735373.3909
1171,277536141756.6873
1172,159853949344.70645
1173,2207138305214.9937
1174,811640134778.7257
1175,2697543361485.6006
1176,134536258445.6475
1177,660040834853.0394
1178,698595677460.2117
1179,-33748563184.074913
1180,1249537291542.6672
1181,-837889554587.771
1182,631516561898.9075
1183,2182995732075.9612
1184,1719371824369.6829
1185,-455101082121.686
1186,984886357331.9994
1187,1323962619932.6633
1188,963952008898.4672
1189,1265342671927.897
1190,779608964158.9713
1191,957301360534.7432
1192,112365303312.65843
1193,1158980928208.6853
1194,67548764577.68845
1195,391483997040.1092
1196,-1171526865296.6226
1197,-1590780887844.967
1198,2131744600412.387
1199,1931852125938.818
1200,2360127023313.6294
1201,73470663022.93217
1202,818932834669.2001
1203,-1013613511835.0961
1204,1546461142545.1758
1205,2032546959915.985
1206,344461652898.0777
1207,2006659254709.5803
1208,1919603879174.3596
1209,1568343989528.2043
1210,274580178889.7333
1211,2808151287758.0894
1212,312229010126.7502
1213,436299548113.8993
1214,1027503685442.4437
1215,1075611325266.963
1216,-1601289159216.1497
1217,1402222499024.5676
1218,1897684776581.2742
1219,-1399853878953.47
1220,880816943334.9498
1221,1109465227143.6853
1222,264405232947.02145
1223,1065582093429.272
1224,-686923757248.5442
1225,199276262663.62442
1226,1299782530912.9807
1227,175536904735.42642
1228,740075956065.4164
1229,216598399314.4009
1230,870608103426.3936
1231,2896206874628.414
1232,1233709657120.242
1233,1189276172853.6619
1234,1137487742317.6936
1235,1671318327318.8928
1236,697447973620.2474
1237,2106142941789.7834
1238,1279191482074.5288
1239,248624215393.68936
1240,1616561849555.2588
1241,1647228294390.8625
1242,20773108266.560097
1243,1031467263631.9618
1244,1676406979329.4426
1245,1706186424332.4512
1246,2119039290339.2288
1247,664626561769.6539
1248,380547539383.8183
1249,1338395794881.7278
1250,1916515532534.731
1251,1536526232364.3733
1252,897986750450.3636
1253,1774217066127.306
1254,558998096572.1196
1255,2255257545075.589
1256,1222762964726.6284
1257,625597130796.2069
1258,225247267448.27408
1259,-479946779388.4964
1260,822339902096.2711
1261,17957901287.184853
1262,400614191120.9951
1263,811064214231.7115
1264,1137964381857.5364
1265,-1135454459703.2275
1266,1345455682576.6467
1267,-1030010217291.3932
1268,1292896883821.6963
1269,1263854456866.5288
1270,1525200279942.989
1271,527368158082.99615
1272,1048808929409.8322
1273,1129468956898.7458
1274,1919600466204.6648
1275,2039735329500.8328
1276,536326148990.1833
1277,794491830063.3016
1278,-1546246531454.9573
1279,-1325232106502.066
1280,617001380849.9021
1281,-486529874516.1939
1282,2008468794416.5498
1283,406628095571.8652
1284,348055224385.47186
1285,2274466313319.4604
1286,257711062136.41867
1287,795310440954.0392
1288,1024347831378.443
1289,499170362833.1964
1290,-580035474453.0035
1291,43285694145.65745
1292,2178098505384.6707
1293,1858075293028.3962
1294,948346641647.2954
1295,1632162082494.1843
1296,1213066218426.4004
1297,1552295619760.0684
