,0
145,23613015818488.07
146,-15978377324472.742
147,-4541646788940.318
148,7988276299946.896
149,8851268788493.826
150,28017838148909.367
151,50525267373242.195
152,-20019588116919.25
153,-19186257950028.4
154,42982024103553.51
155,-3345538522461.549
156,35003615659934.86
157,-38295836766563.58
158,14495484576978.53
159,-15445380463852.23
160,7259708746464.299
161,-46907437891933.24
162,-10218642400123.18
163,53173528260391.73
164,31362216722983.688
165,-9476493858757.375
166,53390193179503.4
167,6620409294255.596
168,-8087937142861.131
169,16399225658304.693
170,-1616608098410.9473
171,16387279074511.166
172,16795476794748.455
173,25124969911797.727
174,12222212327700.736
175,-525412923550.6465
176,-23194268611224.055
177,4343691130311.51
178,19273226624875.703
179,31248234423883.953
180,4280093263869.76
181,35738148421406.72
182,-24048643106790.133
183,-12241209275133.89
184,3710143865601.8184
185,53872538045250.88
186,27440982078825.64
187,32597996833221.75
188,28592537586044.508
189,7994578789355.572
190,-3995219004902.877
191,18100377970720.75
192,-24231081311855.1
193,9040550601878.744
194,-11025716260500.322
195,26466345533371.406
196,104814235985396.92
197,6950669273198.818
198,-14868525321156.627
199,21090649463839.953
200,-15445380463852.23
201,24509858971686.32
202,49263299831595.15
203,-1818505114230.1113
204,3668315899642.127
205,-10902784325960.959
206,6583584773545.729
207,4168738637144.619
208,14539125849549.393
209,-15102785719232.297
210,74248744253114.98
211,9274892870921.553
212,-11959849363008.197
213,-13807149532571.162
214,23325864782422.03
215,8343721133527.186
216,9485215366037.193
217,-22408568996989.863
218,5184606244616.756
219,67916613044608.95
220,8023726509714.271
221,18543694719591.08
222,35952810141991.89
223,15502567836608.994
224,-4921153287355.848
225,6739822242408.889
226,30439614868319.18
227,-5033480871551.586
228,7304903580959.893
229,-6443769937962.053
230,15626362229251.018
231,-11627852082869.67
232,-18269982889766.09
233,-50355136627829.65
234,-13169874817939.877
235,90595563835339.02
236,-10744179996055.723
237,44781016777597.52
238,23796747535579.656
239,-1136080554488.3125
240,116590766317855.64
241,66593361625538.66
242,35575931863411.53
243,-21135421805754.82
244,21545757825912.234
245,2342272513017.5527
246,10831488288473.111
247,-9491776876938.434
248,15134331622386.158
249,-15318782147942.904
250,33476729164093.64
251,-2650318998098.0293
252,15736877776006.838
253,46429903752525.76
254,18211261253395.78
255,25871076852001.82
256,1940095284991.752
257,-17393993471817.85
258,32094278956437.93
259,-18467209255085.758
260,834461015603.4238
261,-1443234424346.334
262,529731372825.00586
263,8031336873735.369
264,-25869961874440.414
265,8854909726473.518
266,34754933649315.42
267,-21741542751295.574
268,19910106557258.92
269,14691526532562.346
270,117784181566.29883
271,56588519437942.14
272,-2006468188148.8203
273,33457844088484.68
274,12974666346111.361
275,16741251345959.35
276,42338091657554.945
277,17744242191320.797
278,9627553901241.807
279,30857046657466.64
280,-27733317352605.89
281,22633424240911.992
282,-2006468188148.8203
283,48598867521560.05
284,27366345185047.953
285,-11423660579444.45
286,67275382187295.83
287,-9388177575170.773
288,-3238836261739.9062
289,35124653892377.492
290,34835874659901.86
291,-2655217231846.592
292,-16935766988519.043
293,16881050506608.334
294,-8977908059981.389
295,47280623446556.89
296,29119872809615.836
297,-16619650501229.43
298,51098869882914.125
299,-7127589801599.33
300,58159370287838.25
301,46271677745849.06
302,-20932403225364.14
303,-46907437891933.24
304,-13366720986803.424
305,3878344521519.791
306,35589263412918.984
307,40258563938207.94
308,50400290944682.89
309,-16627037171438.98
310,11978179459214.51
311,5187289331220.377
312,15467117083547.713
313,8479916865787.463
314,7334856977132.947
315,73630521773854.98
316,9356306915562.346
317,11240335522191.236
318,17476518723127.658
319,-14468300194381.535
320,13443979863415.385
321,33457844088484.68
322,-2697220969719.3184
323,24889700288544.484
324,22814973757391.117
325,-20021696096685.543
326,-11936550248222.812
327,-6967826926948.111
328,-545682573664.35156
329,53323265850477.81
330,-8872181899175.395
331,-1530249173701.4648
332,49255093153414.11
333,-15978377324472.742
334,-5243942972177.627
335,-11702095020501.016
336,41851736952687.7
337,10960660696512.47
338,49414620749208.65
339,19836005164266.766
340,13907816515562.674
341,-2974457458470.8887
342,-13418173827262.658
343,-11131946978887.586
344,19988712051080.92
345,15868558526693.193
346,2638088633742.0996
347,-15569352668731.266
348,-26177599017430.15
349,-24126109022903.695
350,-22265068397268.066
351,-17555026276996.621
352,298370501327.3926
353,-46907437891933.24
354,-10640991218475.836
355,1208972722694.1719
356,31861001782508.97
357,-38994304744496.8
358,-1178402208918.541
359,-21135421805754.82
360,3434672611098.6816
361,21711940613256.61
362,28850348575152.65
363,10381524226966.982
364,36298636632413.77
365,-13852439891485.045
366,25993200651029.766
367,-3224715651845.957
368,5120483552306.424
369,-2821575290658.0566
370,-21412366729429.47
371,-7869136962478.305
372,30567881878153.812
373,25953266517646.1
374,6694233278883.732
375,-20461845333428.53
376,8854909726473.518
377,13755271244864.951
378,2844332268558.3926
379,26809789554928.062
380,54663116481447.28
381,21187408392823.92
382,-4031501811963.1973
383,37318898299696.41
384,-18921357305196.35
385,-54368218327059.63
386,28072506720989.72
387,9678811846228.932
388,52488628617674.96
389,17486417209225.049
390,3815182109947.7676
391,11882845467512.002
392,13620645378069.268
393,-2011074060192.918
394,-10741904362902.092
395,-18340424212918.188
396,-12562278800900.203
397,-5430278629718.26
398,-17718172306231.777
399,69193583267145.266
400,25565702436551.86
401,15068005433498.502
402,-13800283221609.229
403,-2650318998098.0293
404,-22924594202448.33
405,22438365861622.883
406,-4756466109761.301
407,-10495502355648.418
408,30659563900265.062
409,32228689508241.547
410,39750427779340.84
411,5657623909016.643
412,5691479870251.146
413,24867913849864.03
414,-3939467541635.758
415,33290791535201.023
416,85487299463896.95
417,-14204984762193.86
418,54446323988738.484
419,-24126109022903.695
420,-13336526386943.072
421,-47734374814252.06
422,35738148421406.72
423,6964345583684.6
424,-20404718313602.133
425,7479620217203.674
426,7572200111724.826
427,45571672307319.41
428,26040441466441.25
429,-3514874718873.0117
430,11675483153757.662
431,-339427051790.28125
432,16750749166378.354
433,-2354679252362.8477
434,18543694719591.08
435,8484465309706.463
436,29258660960543.08
437,-1607438784096.8574
438,16110364839679.564
439,-8354595762657.635
440,3737674596360.6816
441,9660845776097.584
442,6832592802015.752
443,2456808227700.7285
444,14495484576978.53
445,15508021595092.967
446,-7393348450595.209
447,61948683215852.69
448,9326149773535.174
449,-15227010993866.969
450,-16095980169840.512
451,-47936531966895.11
452,34374049992965.344
453,-721100001828.3203
454,-9916848835840.39
455,-7571700040542.195
456,43211951503743.92
457,18382102725015.773
458,38399319609685.39
459,-30844200566787.203
460,23656835099539.266
461,9754586787940.482
462,-15417981313.691406
463,-38295836766563.58
464,-8977844735406.74
465,-8111818862622.039
466,-12459717542155.297
467,-24816037101233.305
468,-6812380847562.66
469,-51944478923283.61
470,49036031346657.09
471,26999066133444.42
472,60776606159119.61
473,29413589800136.57
474,39054693334464.21
475,48339407178550.95
476,30455872201714.36
477,8109159073306.752
478,34921294182975.64
479,-6407848884253.305
480,38317871406376.984
481,65625593864051.36
482,15381707327951.943
483,53925735836223.3
484,30723798160064.016
485,2470549095356.8535
486,29119872809615.836
487,-4552072214657.988
488,5827050228183.932
489,68408268878499.39
490,7939665905238.072
491,11370104855121.94
492,59468435600627.31
493,10237396529182.576
494,-12241209275133.89
495,-2407886251118.2656
496,-1166178435131.5117
497,-540490280547.83203
498,9571437220302.025
499,23235120157987.367
500,-14294931090935.652
501,90366079499892.33
502,-25586781930005.08
503,3421445072446.049
504,-3224715651845.957
505,6537519332264.049
506,4280093263869.76
507,15883354009222.057
508,38441859710723.984
509,-8047878738225.882
510,23829971083359.17
511,41730040489089.79
512,19128001401830.1
513,43023606466157.97
514,-13796794773817.34
515,-6189463636463.33
516,-7418081778383.766
517,17032516576775.115
518,-5695354790323.891
519,20284228646394.79
520,10667756399607.846
521,-60654995710327.31
522,28254416155282.453
523,45244697552922.55
524,-10889395664396.328
525,-1136080554488.3125
526,22253634782604.812
527,11310221887083.795
528,-15664800842705.6
529,-1798541014517.3203
530,58836120129724.28
531,44541995241071.375
532,5198361725221.861
533,11883377315684.893
534,-8212412569407.762
535,-6812380847562.66
536,9488543807621.357
537,19458296668225.656
538,2638088633742.0996
539,-13037423206795.615
540,7165855008155.549
541,29892856085175.016
542,3624879857222.83
543,54982033936526.66
544,33668014347940.117
545,5657623909016.643
546,618706454185.1152
547,8779508083760.643
548,24889700288544.484
549,16962632897447.17
550,10280202857762.775
551,16994954525921.037
552,69991911054990.875
553,44254480845656.68
554,20515153695458.867
555,33834053350388.43
556,42707944304406.14
557,-1798541014517.3203
558,-6189463636463.33
559,29258660960543.08
560,19128001401830.1
561,14867758976826.658
562,2197863921240.7207
563,-11408185124889.584
564,-3899838443114.8223
565,6236756961759.486
566,71691704438636.69
567,15450754124752.033
568,14328293726974.271
569,40068424874158.91
570,16354463915750.19
571,-5272156887314.318
572,17713987926895.93
573,7631248825541.799
574,-2213082933083.994
575,19591433493629.72
576,-4756466109761.301
577,28576149261385.773
578,36608656297170.93
579,-13852439891485.045
580,-5897953309236.205
581,21930238845648.15
582,27440982078825.64
583,-47936531966895.11
584,-3416043950678.127
585,6088704375870.018
586,19143841797440.625
587,26724976000967.1
588,35872462376702.65
589,-4333601402878.293
590,43833261404842.97
591,-5880522042912.287
592,-3899838443114.8223
593,26764683541716.67
594,-1122102570920.711
595,-31779348014424.12
596,22371635511392.953
597,570551075058.8125
598,774970646201.6758
599,-14175544677704.62
600,-10524167108129.77
601,31808873763864.86
602,73869040887715.19
603,-50028141261407.35
604,24038795495618.79
605,8019472467109.244
606,-4541646788940.318
607,46603638319802.47
608,8854909726473.518
609,7423900079341.189
610,53858014831291.87
611,15087974596246.736
612,-21672175455076.633
613,23737075975725.32
614,31367797121332.367
615,-721100001828.3203
616,-2799041301570.408
617,12665130597027.768
618,-9388177575170.773
619,31144230298718.438
620,39864533434605.66
621,11883345426783.08
622,104465894608916.95
623,14697885391932.19
624,44800536337862.65
625,8897929699089.623
626,19306377118884.773
627,23678521107272.07
628,-3713546087498.006
629,27439123802299.336
630,15531190201395.736
631,33212521470016.703
632,-7735160966366.71
633,-30844200566787.203
634,7190390731397.229
635,30723798160064.016
636,52606382573507.2
637,-2910411289354.535
638,59578062400763.17
639,5657623909016.643
640,15604985108542.291
641,39322102843664.234
642,-15323968621876.791
643,32315792440460.28
644,-2694537853584.172
645,-2479083109222.875
646,-15548143104006.047
647,15340736624850.713
648,7657987027693.205
649,77768577324683.17
650,-19630105242840.297
651,-1325957741402.2168
652,35821665187551.53
653,31265820350261.906
654,20378898096772.42
655,2844332268558.3926
656,22624114147247.72
657,-21268050620697.88
658,72218293417765.3
659,6328409610018.834
660,-7571700040542.195
661,23613015818488.07
662,30659563900265.062
663,9754586787940.482
664,2069107166229.4902
665,15883354009222.057
666,64282783859862.484
667,-17140040583141.953
668,20174583538992.22
669,24889700288544.484
670,57784440168008.8
671,42792409606120.266
672,-2288623606147.748
673,16507826463776.87
674,58280401663476.89
675,-31485810112831.812
676,10627257896363.975
677,-18340424212918.188
678,-45870403948866.3
679,29468790507130.375
680,-255686825449.04492
681,8171442479052.596
682,54663116481447.28
683,1000861777307.6855
684,36608656297170.93
685,-18467209255085.758
686,47646264343695.055
687,14588497917323.268
688,15017283703142.787
689,61148833298868.06
690,-14412095264546.283
691,7369379044446.799
692,-13908987367582.709
693,-8033446091187.005
694,12974666346111.361
695,-6225737975637.025
696,19276169917619.93
697,-7481976409682.275
698,14588497917323.268
699,36204688894777.02
700,-54630814599167.03
701,20061370684355.812
702,29703748857753.4
703,14936771483861.564
704,10413542170568.947
705,63210128458599.42
706,36529513828248.46
707,18986595153543.32
708,-1400627968479.9648
709,25000561861543.805
710,-1318288236093.291
711,2796396811803.295
712,2506092813337.2324
713,-47251319523923.75
714,-10224249076234.805
715,743114997396.1523
716,60776606159119.61
717,-4436394728332.059
718,2048792256537.2676
719,14936771483861.564
720,14204113268417.291
721,-10859680663112.584
722,62413975578242.08
723,22206034221313.64
724,-18532848839202.22
725,24867913849864.03
726,36912932941885.12
727,36379079146882.33
728,-10748661959076.105
729,3329315406435.084
730,31766667949515.5
731,29466070331764.844
732,28500185855067.04
733,16750749166378.354
734,15218362023878.15
735,6155197706622.729
736,-23539867817901.625
737,12244349401810.244
738,-19279846472712.16
739,23331378487433.92
740,-9419999388591.314
741,-563306449130.123
742,23365593358330.242
743,17476518723127.658
744,19947036104707.07
745,10874164395956.018
746,21510572562002.984
747,54698022740567.64
748,-10889395664396.328
749,2401326441581.0254
750,-19631603660048.3
751,30391804087802.664
752,18745133047062.906
753,34796064902622.844
754,31022149829894.96
755,6681646421613.893
756,17124927955309.143
757,-8460858067474.977
758,2996386952935.408
759,-38717141521721.266
760,40417618742597.08
761,58853889471247.766
762,29892856085175.016
763,13789399575362.49
764,16984070184396.209
765,-22265068397268.066
766,-26602537067500.11
767,-1680444058254.5156
768,15502567836608.994
769,-10809064697658.23
770,14867758976826.658
771,16984070184396.209
772,3205740108477.3613
773,-2006468188148.8203
774,23331378487433.92
775,29434814400466.938
776,26999066133444.42
777,43225052560664.89
778,-24126109022903.695
779,-734343185164.3418
780,32855117637570.0
781,-7480655302931.872
782,54982033936526.66
783,4350064537371.01
784,23658660137865.656
785,47243832780681.32
786,-17267275675744.734
787,-13617668593280.523
788,-13283246235587.938
789,11927294323564.322
790,16858442072760.924
791,-14497871821176.018
792,3044180346926.6113
793,-10289508486534.982
794,26552284353060.008
795,18237358201602.086
796,-37803621270441.66
797,19910106557258.92
798,-11423660579444.45
799,46933426456473.016
800,-31415110529167.1
801,23319783915585.008
802,23655370949383.35
803,-6985961991942.303
804,-12551092002736.416
805,796282842838.9023
806,27995600918484.86
807,10627257896363.975
808,32471342411157.78
809,9063952586327.283
810,5407088019083.678
811,64529980786614.95
812,9560044274582.236
813,53173528260391.73
814,-16935766988519.043
815,11875029094706.127
816,27022337893790.062
817,40497753749307.734
818,7589147666387.291
819,423429186583.0781
820,2876546150009.592
821,71644098554542.89
822,39371045992377.055
823,29703748857753.4
824,17526170095875.834
825,36767762908390.89
826,12281244181136.19
827,40198827134130.984
828,-26301469677075.406
829,23508137367777.61
830,-9843965295156.287
831,-4937337798344.014
832,18379931705152.977
833,-2023409110870.9766
834,6328409610018.834
835,-21741542751295.574
836,-21751389714339.953
837,17970841599618.29
838,-3899838443114.8223
839,18924894404963.227
840,36761976614000.55
841,6648038210313.26
842,6328409610018.834
843,15637173488543.994
844,-22402157577053.14
845,-16012015743061.508
846,-1178402208918.541
847,41283203449096.88
848,50755963539504.69
849,60536165651096.86
850,-13370459242374.904
851,-19366001261485.1
852,17508057881139.174
853,31743157637093.867
854,9353858695257.549
855,46933426456473.016
856,15814040292035.69
857,24025657312225.64
858,-15548143104006.047
859,9418319789040.283
860,-20989378664221.746
861,15218362023878.15
862,3590703651632.705
863,8684321295778.83
864,55840710774706.05
865,-3713546087498.006
866,12341755634976.35
867,-2011074060192.918
868,-23122038825185.992
869,43960073783974.266
870,15084493989554.986
871,-10809064697658.23
872,-31779348014424.12
873,43817713972823.305
874,16090535975182.393
875,23438900612760.35
876,-6566376961931.834
877,16521024577212.057
878,15869645267243.873
879,5919529935742.986
880,-22163424720340.52
881,2401326441581.0254
882,41467654223106.75
883,-11620945514372.197
884,11882845467512.002
885,25953266517646.1
886,21042000346911.15
887,85983619425850.3
888,-10416389722469.19
889,21462965679979.75
890,5120483552306.424
891,2833493766765.5176
892,16521024577212.057
893,27101137399274.39
894,-6407848884253.305
895,9274892870921.553
896,-721100001828.3203
897,-175829794828.08008
898,-8557800234062.619
899,27804195119451.65
900,-2207683241253.008
901,62876015337284.7
902,18089536687344.406
903,27898930704587.11
904,15068005433498.502
905,-2974457458470.8887
906,5374951492234.193
907,-1322617745665.9941
908,31465843290286.242
909,-4166596985550.6035
910,-16211796478095.303
911,-5272156887314.318
912,8692623117647.209
913,17672807884475.047
914,32304526480198.35
915,2772970319501.9863
916,-5299319577801.643
917,26952071028566.96
918,29229473083286.25
919,5657623909016.643
920,23542124968655.492
921,13840808370868.096
922,18986595153543.32
923,-3303588312376.334
924,-5642548186996.123
925,-1883369124732.9785
926,-1616608098410.9473
927,13464737816296.627
928,999136156370.7207
929,-23326669122681.13
930,-15080050242949.346
931,12697029199108.299
932,10027484576459.916
933,-49401773575726.945
934,-3717089721150.8223
935,11310221887083.795
936,-21139347845774.273
937,10031518038349.338
938,-17393993471817.85
939,19402541897738.703
940,14691526532562.346
941,43691779455694.81
942,31534552963811.047
943,-19689773017723.17
944,13090388796670.479
945,-8721195109694.66
946,12724949430575.854
947,-18293623930294.473
948,10037019612252.498
949,13840808370868.096
950,-6993279390445.352
951,-4521225782442.605
952,-6334412481940.646
953,-29150460291707.605
954,-27405403593184.008
955,11024886522204.018
956,-5373056441146.471
957,37112812954490.31
958,-14724756154272.07
959,-25923781229307.83
960,29119872809615.836
961,-5548734391026.754
962,9488543807621.357
963,340172367894.7363
964,13010769041829.674
965,-15445380463852.23
966,-29870376151938.273
967,58173938144827.36
968,33106821468821.406
969,-1607438784096.8574
970,17632995823296.438
971,34974227498367.844
972,-19870284958776.973
973,39864533434605.66
974,28938342348135.89
975,-2392126878557.8574
976,35663779375667.875
977,3329315406435.084
978,22009948391362.33
979,4821995652360.943
980,-10467026963539.156
981,29258660960543.08
982,67418645168897.81
983,-3067404674559.3926
984,24988083488683.6
985,-2695942969601.705
986,-734343185164.3418
987,11161265731642.018
988,4325599862825.3066
989,18903448298871.312
990,13644343945190.01
991,11977956957813.064
992,2470549095356.8535
993,1097559790983.4863
994,1337217766995.627
995,-18009438565909.082
996,31637914294300.78
997,8424891192425.338
998,51730275685335.34
999,-2284720040889.6816
1000,-3192455706361.2188
1001,-288451628701.52344
1002,-9388177575170.773
1003,35632102672719.516
1004,64282783859862.484
1005,-52489990293321.4
1006,49715041035697.72
1007,-581212161949.957
1008,-12990048895863.787
1009,-20461845333428.53
1010,82519141327265.39
1011,39330113895403.14
1012,-20019588116919.25
1013,35864490562441.86
1014,27002926105783.266
1015,30437385965664.75
1016,29791907031131.344
1017,-8754021017517.559
1018,1476227864313.705
1019,35561250194913.94
1020,17787036158072.03
1021,45206433970212.08
1022,-9408024996311.762
1023,-19732806370531.004
1024,16214099850804.53
1025,61842405870622.61
1026,48454267799667.586
1027,54639860821675.8
1028,67738194481176.92
1029,13376271971026.85
1030,38009681926930.27
1031,-24804179730721.703
1032,-5245563736068.391
1033,59835180463041.516
1034,6620151534471.912
1035,51196405672962.34
1036,-4679738659545.582
1037,9678811846228.932
1038,18032771497435.57
1039,12244349401810.244
1040,6875209534460.76
1041,43242944076455.68
1042,21084877751249.695
1043,-68396793276863.28
1044,8023726509714.271
1045,58612130170113.125
1046,3107796179318.424
1047,-8754021017517.559
1048,36233994226739.53
1049,7348637192207.557
1050,-3345538522461.549
1051,53582820099730.49
1052,-7085831059045.867
1053,62053494072644.42
1054,9274892870921.553
1055,24988083488683.6
1056,-12966722696557.861
1057,-15569352668731.266
1058,11675483153757.662
1059,36247851120816.29
1060,-2818645197656.3613
1061,13090388796670.479
1062,93306483328208.14
1063,35800255057660.31
1064,598613327443.0391
1065,-10289508486534.982
1066,-19366001261485.1
1067,-11457267682413.977
1068,-25790076347109.98
1069,13191982537376.104
1070,14000512464200.893
1071,-9094393432745.156
1072,48118262335058.27
1073,49638071866602.96
1074,2380922589127.291
1075,-2070015448334.4824
1076,46296418008516.086
1077,-24032696711158.938
1078,-7908939350441.479
1079,48427926908544.31
1080,31936326285224.547
1081,-545682573664.35156
1082,13010769041829.674
1083,2363868550477.674
1084,29980934556030.42
1085,-12311498450125.07
1086,-19582109948486.4
1087,-16095980169840.512
1088,-10559393447497.416
1089,-17851041981217.836
1090,74248744253114.98
1091,15517263379864.4
1092,13789399575362.49
1093,-19630105242840.297
1094,2048792256537.2676
1095,-1661617045387.1777
1096,-12364749021873.197
1097,-19462244957286.43
1098,-13485619454670.338
1099,17818524516737.766
1100,-2693408668664.127
1101,-10902784325960.959
1102,1788784045656.377
1103,-13418173827262.658
1104,34835874659901.86
1105,-12530872096633.145
1106,-25785256722598.9
1107,13560087234696.033
1108,-14468300194381.535
1109,60292829105274.66
1110,-2858525282539.2656
1111,33668014347940.117
1112,-2288623606147.748
1113,-1936243346993.4238
1114,19345713435143.258
1115,3098244407632.26
1116,-288451628701.52344
1117,-10490276251175.861
1118,7058581308404.732
1119,17724917838318.08
1120,20061370684355.812
1121,21906583580710.79
1122,17025749384725.713
1123,22583746567427.1
1124,20630424840923.15
1125,-18009438565909.082
1126,18831716683776.35
1127,54299830889788.53
1128,-14497871821176.018
1129,15758895070752.873
1130,10868115875128.994
1131,17713987926895.93
1132,8343721133527.186
1133,46535753502468.44
1134,72218293417765.3
1135,23849848125853.03
1136,-42723692070549.87
1137,-8614425451625.568
1138,11997010516977.076
1139,-21020134091724.953
1140,12281244181136.19
1141,14985284693128.002
1142,13755271244864.951
1143,16721593145195.658
1144,10674948371165.033
1145,-5647722999815.076
1146,72738450332779.56
1147,-11936550248222.812
1148,1974972953597.3262
1149,15816121391895.416
1150,10234205434111.275
1151,19273226624875.703
1152,44963299502417.68
1153,61394570880421.484
1154,14781757296532.275
1155,-2858525282539.2656
1156,-2910411289354.535
1157,38223017253220.16
1158,20049880359730.72
1159,29290383828270.656
1160,23808876960274.016
1161,-14006863705364.49
1162,504287904053.6543
1163,15087974596246.736
1164,3710143865601.8184
1165,3521438811576.17
1166,5080605389427.67
1167,33453254682066.016
1168,-13418173827262.658
1169,73312041656185.34
1170,53000604453772.46
1171,-1659357236821.3184
1172,-10423340756234.393
1173,-13585024711663.621
1174,-92746566602.50586
1175,12724949430575.854
1176,39054693334464.21
1177,-255686825449.04492
1178,9678811846228.932
1179,-2739751635956.8633
1180,22512191955849.844
1181,10964787318002.69
1182,7384729894410.592
1183,-24370898543158.11
1184,-15713480515710.414
1185,2819836716173.5957
1186,-16095980169840.512
1187,-2011074060192.918
1188,9283428914093.564
1189,-10416389722469.19
1190,6362978380104.756
1191,35151651771726.344
1192,33360894795989.64
1193,-15548143104006.047
1194,37645391230654.33
1195,-24490160106977.727
1196,15498994377571.732
1197,54982033936526.66
1198,-53893269866441.38
1199,67965111011571.83
1200,387738037242.3867
1201,27439123802299.336
1202,13702444522703.4
1203,-13820367921702.805
1204,-7121362609418.006
1205,-73338959371012.08
1206,-13852439891485.045
1207,34367399621775.03
1208,6411129765535.389
1209,-1534216618111.8145
1210,43694417700012.55
1211,30382175063061.11
1212,39054693334464.21
1213,-1030255104130.2051
1214,-17258608634103.684
1215,-3230740485554.5234
1216,13690691767216.127
1217,15232787784690.775
1218,53171582701546.63
1219,37607832070833.7
1220,-259097314499.15625
1221,1941660840870.205
1222,50400290944682.89
1223,13090388796670.479
1224,-5221532372952.816
1225,-16211796478095.303
1226,166058282116.86523
1227,-379229545180.5879
1228,19143841797440.625
1229,32909332008886.203
1230,7614067653866.807
1231,13060207075851.17
1232,4280093263869.76
1233,3493084056834.01
1234,-10559393447497.416
1235,-157673318542.82227
1236,-14430369311036.873
1237,-37613050374991.35
1238,-8872181899175.395
1239,18842101262476.54
1240,-13347789368204.316
1241,23508137367777.61
1242,8760124316046.4
1243,-17258608634103.684
1244,-1969075455138.8574
1245,-1318288236093.291
1246,10967272202173.338
1247,-17896014510171.82
1248,-12429035657666.033
1249,31262679987786.234
1250,41064243869079.234
1251,26552284353060.008
1252,39906618366103.836
1253,35924602560957.46
1254,-26457661577967.78
1255,1097559790983.4863
1256,-1935544980514.2422
1257,-10860347983918.535
1258,26722549384925.797
1259,-12966722696557.861
1260,5930550318702.518
1261,24126297687494.008
1262,34308101236837.805
1263,-20021696096685.543
1264,11653115571060.47
1265,6206630563066.959
1266,3878344521519.791
1267,-11408185124889.584
1268,-2284720040889.6816
1269,16387279074511.166
1270,-3713546087498.006
1271,-16417518988739.602
1272,-12866909304936.63
1273,45197784090014.78
1274,-67305455902922.25
1275,3737674596360.6816
1276,22379917018404.117
1277,-13936743427398.94
1278,50084780964202.94
1279,-1798541014517.3203
1280,22867077547432.844
1281,-12966722696557.861
1282,9483711606303.018
1283,-22924594202448.33
1284,12244349401810.244
1285,60237988646153.8
1286,1000861777307.6855
1287,8805989685710.166
1288,18831716683776.35
1289,-1325957741402.2168
1290,-13348265683560.227
1291,59911457902882.61
1292,44963299502417.68
1293,4693121017355.115
1294,37701871090866.99
1295,-3187808973405.256
1296,7914267146289.15
1297,22438365861622.883
1298,12244349401810.244
1299,30857046657466.64
1300,-16180408168202.848
1301,6168624722214.9
1302,40497753749307.734
1303,-7571700040542.195
1304,36673375279852.52
1305,-7480655302931.872
1306,65825834338071.45
1307,-64893677009259.63
1308,17032586552192.178
1309,19202812926084.906
1310,10280202857762.775
