,0
377,8905732085207.95
378,16760122096387.564
379,-45095690647029.79
380,16660516565276.467
381,16760384337977.56
382,16986597475627.682
383,8984112713477.896
384,-53176818279038.4
385,-53481880669491.22
386,8905756727236.363
387,16660516565275.314
388,-45500645452210.19
389,16660516565274.416
390,-45400753037482.12
391,16660516565276.291
392,8905987752204.162
393,17065471370455.275
394,16987115384212.588
395,17065215703461.314
396,-53177049304007.29
397,8679281347994.069
398,8678994464375.987
399,8905987752205.559
400,8905987752203.338
401,8905469843618.36
402,8679256705967.159
403,8984343738447.674
404,16986859717217.953
405,8579619958234.014
406,16987115384211.986
407,16660491923248.334
408,8579102049650.311
409,-45095690647029.56
410,8579364291239.033
411,16660747590243.416
412,16987115384214.69
413,16660491923248.807
414,16986859717218.55
415,17065240345486.9
416,8905756727236.465
417,8678994464377.19
418,8579388933268.014
419,17065215703460.791
420,17065471370457.15
421,-53481905311518.28
422,8579619958236.717
423,16987115384213.836
424,16760640004972.244
425,-45174277658241.2
426,8679256705966.6045
427,8905987752204.734
428,-45096208555615.516
429,16660491923249.232
430,8905987752204.385
431,-45400777679509.234
432,8984088071452.592
433,-53255174265281.164
434,8905756727235.836
435,16660516565275.467
436,16660747590245.893
437,8679281347993.62
438,16660516565273.967
439,16660491923248.033
440,-53255429932277.34
441,8679256705966.831
442,8984112713478.523
443,-53176818279038.14
444,8984112713477.625
445,8579364291238.256
446,16760640004973.896
447,8905756727235.562
448,8579619958235.814
449,17065215703459.111
450,8679512372963.593
451,-53482167553108.02
452,16660747590243.365
453,-53255405290250.28
454,8679512372963.069
455,16986884359245.012
456,8579388933266.037
457,16986884359245.836
458,8983825829862.77
459,16760384337977.162
460,-53581542059250.52
461,16660747590245.518
462,16986859717218.629
463,-53481649644522.37
464,17065471370456.025
465,16760408980003.393
466,8679281347994.894
467,16760640004972.62
468,16660491923249.084
469,-53481649644521.73
470,16760640004973.92
471,-45174277658241.85
472,8679281347996.218
473,8679512372963.546
474,8905987752205.662
475,-45500670094237.375
476,8905756727234.262
477,8579364291239.756
478,-45174046633272.26
479,16760640004971.393
480,8905732085207.697
481,8905987752205.484
482,8905732085209.0
483,8579619958234.115
484,-45095690647029.64
485,8984088071452.064
486,-45174046633273.01
487,16987115384211.912
488,16760384337976.963
489,-45500414427241.46
490,8984112713478.375
491,-45095946314025.7
492,8905987752205.336
493,8579102049648.283
494,8679281347994.819
495,8984343738447.6
496,16760640004971.994
497,16987115384212.184
498,-45174302300269.07
499,-53581542059250.6
500,16986859717215.777
501,8905732085209.479
502,16986859717217.352
503,8678994464376.64
504,17065471370455.498
505,17065240345486.271
506,8984088071450.94
507,8579619958234.764
508,8579619958235.26
509,17065471370455.951
510,-53581542059250.375
511,8984088071451.715
512,-45174564541858.95
513,8579102049649.607
514,16760384337977.838
515,-53255692173867.836
516,16986597475625.807
517,16987115384214.285
518,-45400753037482.766
519,16660747590245.74
520,8579102049648.658
521,-53481880669491.516
522,8905987752203.111
523,-45174564541858.86
524,-53177049304007.06
525,8679281347993.468
526,8905987752203.56
527,8905987752204.463
528,-53177049304007.56
529,17064953461870.744
530,16986597475628.084
531,8579102049649.686
532,16986884359243.21
533,16660516565275.092
534,16986884359244.934
535,16660491923249.084
536,16660516565276.143
537,16660491923247.908
538,8983825829860.895
539,8678994464376.737
540,8579364291239.533
541,8905987752202.885
542,16660491923249.459
543,8905469843619.633
544,-45174277658241.555
545,16660747590243.416
546,8984343738447.225
547,8579619958235.514
548,16660229681659.338
549,17065240345488.975
550,8579364291238.932
551,16986884359244.459
552,8678994464378.792
553,8905469843618.33
554,16760122096387.94
555,17064953461871.87
556,8905732085209.676
557,17064953461870.744
558,-53255692173867.836
559,16660747590245.893
560,-45174564541858.95
561,8984112713477.55
562,16760122096385.736
563,16760122096386.291
564,16660491923247.506
565,8678994464378.616
566,8905732085209.104
567,8579388933266.439
568,16760122096385.115
569,8905732085208.299
570,8905469843616.934
571,17065240345487.998
572,16660516565274.264
573,-53582059967836.48
574,8678994464378.39
575,16660229681659.186
576,16987115384211.986
577,17064953461869.268
578,8984112713480.023
579,16760408980004.068
580,8679281347995.569
581,8579619958234.166
582,8579388933267.49
583,-53482167553108.02
584,-53255692173867.68
585,8984112713478.676
586,8905756727235.914
587,-45500670094237.93
588,8678994464378.042
589,17064953461869.17
590,16660229681659.713
591,-53177073946034.78
592,16660491923247.506
593,8579364291240.506
594,8679281347993.394
595,16760384337977.01
596,8905756727236.137
597,17065240345487.174
598,8984088071451.916
599,-53177336187624.54
600,16760122096386.064
601,17065240345486.146
602,8983825829862.424
603,-53481905311518.78
604,8905732085209.3
605,-45096208555615.97
606,-45400753037482.49
607,17064953461871.62
608,8983825829862.02
609,8983825829861.945
610,8579619958234.041
611,-45095946314025.555
612,16760384337975.736
613,8984088071452.74
614,17065240345487.65
615,-53255405290250.28
616,17065215703461.768
617,16660516565275.018
618,16760122096387.041
619,16660229681658.56
620,-45500932335827.74
621,17065240345486.62
622,8905469843619.436
623,17065215703460.518
624,8579388933267.865
625,16760640004973.494
626,-45095946314025.25
627,8905732085206.824
628,16660491923246.908
629,-45174564541858.66
630,16986884359243.783
631,-45095921671998.26
632,8679256705966.034
633,16760384337977.162
634,17064953461871.268
635,-45095690647029.64
636,8905756727235.736
637,-53255405290250.66
638,16760122096387.74
639,16660747590243.416
640,16660516565274.717
641,-45500670094237.25
642,17065471370456.85
643,-45174046633272.85
644,17065471370455.424
645,17064953461869.92
646,17065215703459.592
647,16660516565276.44
648,16660516565275.615
649,8905469843618.912
650,16760384337975.209
651,-53582059967836.85
652,-45174302300268.664
653,17065240345487.498
654,16760408980004.018
655,16760122096387.564
656,16660229681657.959
657,16760384337974.986
658,8905469843619.86
659,16660229681657.31
660,16986884359245.012
661,-53581542059250.3
662,8579102049650.311
663,16660747590245.518
664,16986597475626.23
665,8579619958234.764
666,8905756727237.04
667,8679256705967.534
668,-45174302300268.32
669,16660229681659.338
670,8905732085208.502
671,-45096208555615.56
672,-45400753037482.414
673,8905987752203.936
674,16760122096388.064
675,16760384337976.713
676,8984112713479.352
677,17065215703461.314
678,-53481880669491.04
679,16660516565276.814
680,8984088071451.69
681,8984112713479.2
682,16660516565276.467
683,-53582059967836.77
684,8984112713480.023
685,16760640004973.596
686,8905732085209.75
687,8983825829862.246
688,17065240345486.92
689,16660516565276.861
690,8678994464377.565
691,17065240345488.748
692,-45400777679509.18
693,16986884359244.484
694,8905732085208.027
695,17065215703461.69
696,16660491923248.904
697,16986859717218.477
698,8983825829862.246
699,-45174277658241.25
700,-53481649644521.95
701,8984088071452.666
702,-45096208555615.37
703,8579619958234.842
704,8905732085208.477
705,16986884359245.637
706,16660229681658.01
707,8905469843618.734
708,8679512372962.093
709,8579388933267.416
710,8679512372962.167
711,16660229681656.936
712,8983825829861.418
713,-53481905311518.21
714,16760122096385.99
715,16760408980002.568
716,8679281347996.218
717,8678994464378.315
718,17064953461871.045
719,8579619958234.842
720,16660516565274.865
721,8679281347994.593
722,8579619958237.092
723,8679512372965.171
724,-45400777679509.484
725,16660491923248.807
726,16986884359243.16
727,16660516565275.041
728,16760640004971.42
729,17065471370457.748
730,17065240345487.275
731,8983825829859.795
732,8905469843619.11
733,8984088071452.592
734,8905469843617.832
735,8984343738446.771
736,17065215703460.94
737,8984112713479.426
738,-53177073946034.086
739,8579388933265.389
740,16760122096385.69
741,16760408980002.12
742,17065240345488.268
743,8905987752205.139
744,16660491923247.607
745,-45174277658241.055
746,8984343738448.799
747,-45174564541858.484
748,-53177049304007.06
749,8983825829861.043
750,17065215703460.041
751,-45095921671998.414
752,8905987752203.787
753,-53581542059250.27
754,8905987752205.514
755,16660747590242.893
756,16986597475627.355
757,8679256705966.636
758,16986884359243.508
759,-53481649644521.92
760,16986597475627.408
761,8905732085209.902
762,8905987752202.885
763,8984088071452.514
764,8905469843617.082
765,16760384337974.912
766,-53255429932277.67
767,8679512372962.319
768,8905469843617.758
769,16760640004971.045
770,8984112713477.55
771,8905469843617.082
772,-53255429932277.266
773,-53255405290250.58
774,8579388933265.389
775,17064953461869.342
776,-45174277658241.85
777,8983825829862.844
778,17065215703460.791
779,-45400522012513.266
780,16986884359244.36
781,16986884359244.41
782,8905469843619.633
783,8983825829861.719
784,17064953461868.967
785,16760408980005.24
786,8679512372963.819
787,8678994464376.362
788,8678994464376.44
789,16760122096386.564
790,8905469843618.582
791,8678994464377.339
792,-53582059967836.7
793,16760384337977.912
794,8905987752203.26
795,8579388933266.064
796,-53481649644522.07
797,8905987752203.713
798,16760640004970.97
799,-45500414427241.79
800,16760384337977.088
801,8905756727234.938
802,8679256705966.284
803,-53177073946034.66
804,-53177336187624.47
805,17064953461870.97
806,16660229681659.412
807,8984112713479.352
808,16660229681657.412
809,8579619958235.439
810,-53581773084219.07
811,8984112713479.604
812,17065215703458.791
813,-45500414427241.19
814,8679512372964.046
815,8579102049649.486
816,8905732085209.375
817,17065240345488.87
818,8984088071450.564
819,16986884359243.734
820,-53176818279038.29
821,8984112713479.924
822,-45500645452210.79
823,-45096208555615.37
824,8679512372963.94
825,8679281347995.522
826,8679512372965.019
827,8579619958236.791
828,16760640004973.068
829,8905732085206.977
830,17065215703459.334
831,16986597475626.482
832,16986859717217.379
833,8984343738447.521
834,16660229681657.31
835,16986859717216.902
836,-53255692173867.336
837,17064953461868.744
838,16660491923247.506
839,8579388933265.99
840,8579388933267.717
841,8984112713479.05
842,16660229681657.31
843,-53255174265281.88
844,16760384337975.81
845,16987115384212.963
846,8984343738448.049
847,8579364291239.482
848,8905469843618.705
849,16660747590245.541
850,-45401039921099.67
851,16760640004972.17
852,16660516565276.518
853,16660747590244.115
854,16986884359243.182
855,-45500414427241.79
856,8905469843616.855
857,16760408980002.592
858,17065215703459.592
859,17064953461871.346
860,16987115384213.713
861,8905469843617.832
862,16760384337976.287
863,8579619958235.666
864,8579102049650.76
865,16660491923246.908
866,8579364291238.705
867,17065471370455.275
868,-53177049304007.79
869,8984112713478.025
870,17065215703460.592
871,16760640004971.045
872,16760384337977.01
873,8905756727234.232
874,8905469843618.508
875,8579388933265.162
876,16986597475625.88
877,-45095946314025.48
878,8579364291240.209
879,16660229681657.236
880,17065215703461.092
881,8983825829861.043
882,8905469843619.41
883,16760408980003.693
884,16660516565276.291
885,16660516565276.74
886,8905756727236.062
887,8984112713479.979
888,16760640004971.12
889,8679512372964.241
890,8984088071452.217
891,16987115384212.934
892,-45095946314025.48
893,8679281347993.573
894,16760640004971.393
895,8984112713479.273
896,-53255405290250.28
897,8984343738447.299
898,8679256705968.511
899,8905756727234.562
900,17064953461869.768
901,8579102049650.283
902,16986884359244.682
903,-45095946314025.52
904,8905469843618.36
905,17064953461870.143
906,16986884359242.984
907,-53581773084219.67
908,16986884359245.432
909,16760408980003.096
910,16760640004973.67
911,17065240345487.998
912,17064953461869.818
913,16660516565274.342
914,8984112713479.95
915,8983825829861.496
916,16660491923249.158
917,8679281347993.722
918,-45500645452209.914
919,16660747590243.416
920,16760408980002.818
921,-45174302300268.914
922,8905469843618.734
923,8679512372962.546
924,-53177073946034.58
925,8984343738447.975
926,8679281347993.241
927,-53581797726246.36
928,17065215703461.842
929,16986859717217.05
930,17065215703459.514
931,17065471370457.197
932,8579619958235.291
933,-53481905311518.43
934,16760640004973.97
935,8905987752204.463
936,17065215703461.166
937,16660491923249.607
938,17065215703458.842
939,16760408980003.795
940,8984112713477.172
941,8984112713477.201
942,8983825829861.24
943,16760384337975.436
944,8579619958234.99
945,8679281347994.37
946,-45400522012513.62
947,16986859717216.602
948,8984343738446.396
949,-45174302300268.914
950,16987115384212.287
951,16987115384211.838
952,16660491923247.807
953,16760384337976.412
954,-45401039921099.17
955,8679256705968.96
956,16987115384214.463
957,8984088071452.967
958,8678994464376.214
959,16760640004973.146
960,-45174046633273.01
961,16986859717216.197
962,16660516565276.143
963,-45400522012513.05
964,8579364291238.631
965,8679512372963.519
966,16760384337976.486
967,8984343738448.3
968,17065471370456.951
969,8679281347993.62
970,16986884359244.607
971,8679512372962.042
972,17065215703461.24
973,-45500932335827.74
974,8905987752203.037
975,-53255692173867.61
976,16986884359244.809
977,17065471370457.748
978,8905469843618.883
979,17065471370455.998
980,16660491923248.783
981,16660747590245.893
982,8984343738448.527
983,17064953461869.318
984,8579102049650.162
985,16660491923247.13
986,-45400522012513.266
987,8984343738446.174
988,16986884359243.36
989,-45174302300268.62
990,8579364291238.557
991,-45500670094237.36
992,8984088071452.064
993,-53176818279038.59
994,16986884359243.66
995,8679256705967.835
996,8579364291238.752
997,17065471370456.9
998,8984343738448.074
999,17065471370455.35
1000,16660491923246.982
1001,17065240345487.248
1002,16760122096387.041
1003,17065471370457.873
1004,8905756727237.04
1005,-53482167553108.82
1006,-45174564541858.7
1007,16986859717216.873
1008,8679256705967.085
1009,16760384337975.584
1010,8984343738449.145
1011,16660229681659.635
1012,16987115384213.861
1013,-45095690647029.19
1014,17065215703461.268
1015,8984088071451.137
1016,16987115384213.514
1017,16986884359244.637
1018,8984343738447.146
1019,16986884359243.684
1020,16986859717217.227
1021,16760122096387.838
1022,16760640004971.244
1023,16760384337977.686
1024,16660516565274.639
1025,16660491923249.709
1026,8983825829862.922
1027,16660747590245.865
1028,8679281347996.124
1029,-45095946314025.625
1030,8983825829860.322
1031,16986859717217.8
1032,16660747590244.693
1033,8579102049650.209
1034,16660229681657.385
1035,16660229681659.31
1036,16987115384211.764
1037,16660516565275.314
1038,-45174302300268.695
1039,8984112713479.426
1040,16660229681657.76
1041,8984112713478.553
1042,8905987752203.635
1043,-53481880669490.65
1044,8984088071449.963
1045,8905756727236.965
1046,-45500670094237.58
1047,16986884359244.637
1048,8905732085207.322
1049,8984112713478.45
1050,16660747590244.99
1051,8984088071452.562
1052,8679281347994.218
1053,8679512372965.214
1054,8984112713479.273
1055,8579102049650.162
1056,8678994464376.663
1057,17065215703458.99
1058,8905987752204.385
1059,16986597475628.732
1060,17064953461870.068
1061,8579619958234.99
1062,8905756727236.936
1063,8905469843617.58
1064,16986859717217.248
1065,16760384337977.912
1066,16760640004972.17
1067,-45400777679509.68
1068,16986859717217.652
1069,-53581797726246.44
1070,8579619958234.916
1071,-53177336187624.24
1072,-45500645452210.484
1073,16986597475628.48
1074,8984343738447.072
1075,16987115384214.537
1076,16986597475627.709
1077,16760384337975.963
1078,8679256705966.562
1079,8984343738446.648
1080,-45095921671998.336
1081,16986884359245.387
1082,8579364291238.631
1083,16660747590245.291
1084,17065471370456.65
1085,16760408980003.768
1086,-53255405290249.93
1087,8679512372963.593
1088,8679256705966.862
1089,-53177073946034.01
1090,8905469843619.38
1091,-45174302300268.84
1092,8984088071452.514
1093,16760384337975.209
1094,17064953461871.045
1095,17065215703460.162
1096,-45400522012513.8
1097,16987115384213.264
1098,16986859717218.328
1099,8905469843618.656
1100,17065240345487.475
1101,16987115384214.314
1102,16760408980002.314
1103,8679512372964.347
1104,8905987752205.588
1105,8679281347994.968
1106,16760384337976.111
1107,-53255174265281.2
1108,17065215703459.365
1109,8905469843619.707
1110,16660491923247.057
1111,-45174277658241.555
1112,-45400753037482.414
1113,17065240345487.4
1114,16660491923248.135
1115,17065240345486.947
1116,17065240345487.248
1117,16760122096385.314
1118,8984343738446.697
1119,8984343738448.725
1120,8984088071452.666
1121,16760408980004.17
1122,8679512372965.097
1123,8679256705966.886
1124,8679256705969.112
1125,8679256705967.835
1126,8905756727235.387
1127,8905987752205.889
1128,8678994464377.339
1129,8579364291238.029
1130,8579364291239.982
1131,16660516565274.264
1132,-53581797726246.81
1133,8905987752204.809
1134,8905469843619.86
1135,-53581542059250.445
1136,-53481649644522.67
1137,-53177073946034.73
1138,-53581797726246.586
1139,16760384337975.662
1140,8679512372965.019
1141,8579619958236.189
1142,8905732085207.95
1143,-53176818279038.12
1144,8579619958235.217
1145,16760122096387.264
1146,8984088071452.938
1147,16760122096386.514
1148,-53176818279038.06
1149,8579364291238.107
1150,16760408980002.764
1151,8679281347996.171
1152,-45500414427241.87
1153,8579102049650.834
1154,8905469843618.281
1155,16660491923247.057
1156,-53255405290250.66
1157,-45500670094237.83
1158,8679281347994.343
1159,17064953461871.795
1160,-45096208555615.59
1161,16986859717216.078
1162,8679512372964.796
1163,-45095946314025.555
1164,16986884359243.434
1165,17064953461871.12
1166,-53581773084218.92
1167,-45095690647029.49
1168,8679512372964.347
1169,8579388933267.596
1170,-45500414427241.12
1171,8679281347995.718
1172,-45401039921099.59
1173,-53177049304007.36
1174,8984088071451.764
1175,-45400522012513.62
1176,8905987752205.662
1177,8984088071451.69
1178,16660516565275.314
1179,17065471370457.6
1180,16660491923248.658
1181,8579102049649.334
1182,16660516565275.842
1183,-53255405290250.234
1184,-45400777679509.33
1185,8983825829860.52
1186,8679512372963.593
1187,17065471370455.275
1188,8984112713478.223
1189,16760640004971.12
1190,17065471370456.6
1191,8579364291239.354
1192,16660516565276.893
1193,17065215703459.592
1194,16660516565276.967
1195,16760640004973.295
1196,8905469843618.434
1197,8905469843619.633
1198,-53481905311518.66
1199,8905987752203.664
1200,-53581773084219.59
1201,-45174564541858.66
1202,16760408980003.74
1203,8678994464377.714
1204,8679256705966.409
1205,-53481905311518.234
1206,16760408980004.068
1207,-45174046633272.7
1208,-45095946314025.85
1209,16760408980002.045
1210,8905987752205.736
1211,-53581542059250.8
1212,8905987752205.662
1213,16660747590245.143
1214,16760640004972.021
1215,16760408980003.018
1216,16660229681658.963
1217,8984112713477.324
1218,-45500414427241.266
1219,8579102049650.459
1220,8984088071451.615
1221,17065471370455.549
1222,8579619958236.939
1223,8579619958234.99
1224,17064953461869.092
1225,16760640004973.67
1226,16760408980002.193
1227,8679256705968.737
1228,8905756727235.914
1229,16760408980004.94
1230,8579364291239.682
1231,-53581797726246.63
1232,8984088071450.94
1233,16660747590243.643
1234,8679256705966.862
1235,-45400522012513.195
1236,17065471370456.549
1237,-53481649644522.15
1238,8679512372962.995
1239,8984112713479.648
1240,-45400777679509.11
1241,8905732085206.977
1242,16760408980005.12
1243,16760640004972.021
1244,-45174302300268.27
1245,8679512372962.167
1246,17065215703458.865
1247,16987115384213.111
1248,8679256705968.362
1249,17065240345487.572
1250,8579364291238.432
1251,8905987752203.26
1252,16660747590245.018
1253,-45095690647029.12
1254,16760640004972.92
1255,-53176818279038.59
1256,17065471370455.123
1257,16660491923248.709
1258,16986859717218.525
1259,8678994464376.663
1260,8984112713478.898
1261,8679281347996.245
1262,8579364291240.658
1263,16986859717216.754
1264,8579364291238.783
1265,8983825829861.871
1266,17065240345485.975
1267,16760122096386.291
1268,17065471370455.35
1269,8905732085207.727
1270,16660491923246.908
1271,8679512372964.12
1272,16987115384212.736
1273,8984088071451.941
1274,-53481905311518.016
1275,-53255429932277.34
1276,16986884359245.057
1277,16987115384212.814
1278,8905469843619.559
1279,17064953461870.744
1280,8579388933267.342
1281,8678994464376.663
1282,-53581542059249.805
1283,16986859717217.953
1284,8984112713479.426
1285,8905732085206.928
1286,-53582059967836.77
1287,8579364291239.83
1288,8905756727235.387
1289,-53582059967836.85
1290,8678994464376.89
1291,8579388933268.092
1292,-45500414427241.87
1293,-45400753037482.04
1294,16660491923249.26
1295,-45095946314025.055
1296,8984343738446.623
1297,8579619958234.014
1298,8984112713479.426
1299,8905756727234.188
1300,8679256705968.136
1301,16986859717217.85
1302,17065240345488.87
1303,16986884359245.012
1304,8905756727236.59
1305,16986884359244.41
1306,8579388933268.166
1307,-53482167553108.77
1308,8983825829862.32
1309,8579619958236.342
1310,8579364291238.932
1311,16760640004971.494
1312,16986884359245.184
1313,-45400753037482.15
1314,8679281347994.593
1315,16760640004972.693
1316,-53177073946034.58
1317,-53581773084218.99
1318,-45096208555615.47
1319,8679256705967.237
1320,-53481905311518.21
1321,-45500932335827.74
1322,-45500414427241.71
1323,8905469843619.41
1324,-45500414427241.266
1325,17065471370457.049
1326,8984343738448.123
1327,16760384337976.936
1328,8679256705966.562
1329,-45174302300268.65
1330,16760408980002.764
1331,-53482167553108.77
1332,16760408980005.045
1333,-45095690647029.56
1334,17065240345487.322
1335,16760640004973.146
1336,16760122096384.74
1337,8984088071452.666
1338,8905469843618.508
